Date,Time,MQ2.SV hinten,MQ3.SV hinten,MQ9B.SV hinten,MQ135.SV hinten,MP503.SV hinten,HCOH.SV hinten
20240314,12:18:07,104,57,35,45,209,31
20240314,12:18:10,104,58,35,45,339,30
20240314,12:18:14,101,57,35,45,324,30
20240314,12:18:18,103,57,36,45,226,30
20240314,12:18:21,105,58,34,46,211,30
20240314,12:18:25,102,57,35,44,339,29
20240314,12:18:29,104,57,35,46,204,28
20240314,12:18:32,97,56,36,46,212,29
20240314,12:18:36,101,57,35,44,339,28
20240314,12:18:40,104,57,35,45,325,28
20240314,12:18:43,98,57,35,46,214,28
20240314,12:18:47,101,56,35,45,206,29
20240314,12:18:51,105,56,36,45,262,29
20240314,12:18:54,99,56,35,45,336,30
20240314,12:18:58,101,56,35,45,327,29
20240314,12:19:02,104,56,35,45,213,28
20240314,12:19:06,107,56,34,46,339,30
20240314,12:19:09,98,56,35,45,333,29
20240314,12:19:13,101,55,35,44,291,28
20240314,12:19:17,100,56,35,44,297,29
20240314,12:19:20,99,56,36,45,292,29
20240314,12:19:24,108,56,35,46,274,29
20240314,12:19:28,101,56,35,45,289,28
20240314,12:19:31,98,56,35,46,201,29
20240314,12:19:35,102,56,35,46,210,28
20240314,12:19:39,97,56,35,46,227,29
20240314,12:19:42,106,56,35,45,338,28
20240314,12:19:46,97,56,36,46,331,28
20240314,12:19:50,100,56,36,46,281,29
20240314,12:19:53,102,56,33,45,305,28
20240314,12:19:57,101,56,35,46,334,28
20240314,12:20:01,99,55,36,46,204,29
