Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
12006,299.83580,0.00263,17.40001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10975,12.37708,50.98727,50.24263,178.87480,1.59289,-0.18323
13001,299.61860,0.00263,17.40001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11707,12.36976,50.98727,50.24873,178.88040,1.64502,0.45818
14004,299.45320,0.00256,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.37708,50.98422,50.25178,178.56330,1.63167,0.13042
15001,299.75420,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.36976,50.98727,50.25788,178.81810,1.64153,0.21518
16003,300.09930,0.00263,17.50000,12.30000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.12073,12.37708,50.99338,50.24873,178.48210,1.55347,0.32175
17000,300.20130,0.00247,17.40001,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.11341,12.37342,50.98727,50.25178,178.32520,1.61006,0.34517
18004,300.38660,0.00252,17.40001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11341,12.37342,50.98422,50.25178,178.06260,1.58113,0.81384
19002,299.97500,0.00255,17.40001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11341,12.37342,50.95370,50.24873,178.16720,1.64630,1.00249
20003,299.56100,0.00262,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.10975,12.38074,50.95676,50.24568,178.99050,1.63899,0.82547
20994,300.03620,0.00261,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.10975,12.36610,50.95981,50.25788,178.54210,1.64375,0.97710
22006,300.21430,0.00256,17.50000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.37342,50.95370,50.24873,178.36740,1.62913,0.81009
22995,300.01770,0.00271,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11707,12.37708,50.95676,50.25178,178.74240,1.58145,0.35071
23997,299.75420,0.00251,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.37342,50.95370,50.25178,178.96270,1.64566,0.45979
25001,299.75970,0.00257,17.40001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.10608,12.41005,50.95065,50.21210,179.51790,1.60434,0.78004
25998,299.71150,0.00261,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.42104,50.95370,50.21210,179.00830,1.59035,0.89520
26993,299.67620,0.00257,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.10242,12.42104,50.95370,50.21210,178.33070,1.66696,0.97800
27995,300.04180,0.00269,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.42104,50.91403,50.21210,179.04280,1.63199,0.77898
28994,300.82170,0.00276,17.40001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.09876,12.41737,50.91403,50.21516,179.80610,1.60243,-0.45877
29999,301.49070,0.00255,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11341,12.42470,50.91098,50.21210,179.68370,1.59353,-1.35732
30998,301.77110,0.00254,17.40001,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.10975,12.41737,50.91403,50.21210,179.08620,1.58526,-1.54382
31999,301.96100,0.00259,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.41005,50.91403,50.20600,178.94820,1.60942,-1.15454
33000,301.73790,0.00270,17.50000,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11341,12.42470,50.91403,50.20905,178.46090,1.60561,-1.18584
33998,301.64020,0.00263,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42104,50.91708,50.17243,179.05840,1.65170,-1.14238
35003,301.80620,0.00269,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.10975,12.41005,50.91403,50.16328,179.93290,1.63676,-0.74290
35999,301.12120,0.00253,17.40001,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.11341,12.41005,50.92014,50.16633,178.93930,1.60084,-0.98073
36994,299.93420,0.00270,17.40001,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.11707,12.42470,50.88351,50.16938,178.62890,1.61419,0.18192
37995,299.65760,0.00248,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42104,50.88351,50.17243,178.57550,1.65806,0.70531
39000,299.76530,0.00269,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.42104,50.87741,50.13886,178.07150,1.57604,0.13542
39998,299.51830,0.00257,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.11341,12.41737,50.88351,50.14497,178.23060,1.61705,-0.00494
40997,299.63720,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11341,12.42104,50.88351,50.13886,178.32410,1.61769,0.61321
42000,299.87300,0.00246,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11707,12.42104,50.87741,50.13276,178.79470,1.62945,0.93562
42997,299.59070,0.00233,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.30000,12.40001,12.10975,12.36976,50.87741,50.13581,178.80470,1.64471,0.25560
44004,299.34360,0.00268,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.37342,50.87741,50.13886,178.65900,1.60529,0.41974
45004,299.59450,0.00263,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.37342,50.87436,50.13581,179.16190,1.59257,1.07062
46002,299.70590,0.00249,17.50000,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11707,12.37342,50.88351,50.12360,178.17610,1.62818,0.50218
46994,299.47370,0.00257,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.36610,50.87741,50.13581,177.13250,1.55633,-0.70107
48004,299.26360,0.00262,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.41737,50.87741,50.10529,177.80340,1.61292,-0.53120
49000,299.30820,0.00247,17.40001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.42104,50.87741,50.09919,178.44200,1.63009,0.48912
50004,299.82840,0.00258,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.41737,50.87436,50.09614,178.81030,1.61737,0.72765
51001,299.72070,0.00268,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11707,12.42104,50.87741,50.09919,178.54550,1.61705,0.55922
52012,299.54060,0.00263,17.40001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.11341,12.42104,50.87436,50.09919,178.50430,1.66060,0.58675
53003,299.52380,0.00251,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.12073,12.41737,50.87741,50.13581,177.90130,1.64916,0.79881
54005,299.42720,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.11707,12.41737,50.87741,50.13886,177.35720,1.57255,0.96280
55003,299.47550,0.00262,17.40001,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.11341,12.41737,50.88351,50.13886,178.70120,1.62818,1.12267
56000,299.52010,0.00260,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.41737,50.83773,50.13886,178.89600,1.62563,0.48125
57002,299.63160,0.00259,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.41005,50.84078,50.09919,178.53430,1.63835,0.02689
58002,299.67430,0.00264,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.11341,12.42104,50.84689,50.10529,179.08960,1.59607,0.63235
59001,299.80980,0.00250,17.40001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.11707,12.42104,50.84078,50.09919,178.93160,1.61483,1.11014
60011,300.14190,0.00262,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10975,12.41005,50.80416,50.09614,178.73910,1.60211,1.24246
61010,300.31250,0.00270,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.41737,50.80721,50.09919,178.24400,1.65679,1.59670
62004,300.18650,0.00262,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.12073,12.36976,50.80721,50.06866,178.15500,1.66442,1.49512
63004,299.86180,0.00271,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.36976,50.80416,50.06866,178.27960,1.63104,0.60374
64002,299.75230,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.37708,50.80416,50.06866,178.08710,1.65869,0.43065
65002,299.94530,0.00255,17.60001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11341,12.37708,50.81026,50.07172,178.16050,1.62818,0.94849
66000,299.87480,0.00274,17.60001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10975,12.37342,50.80416,50.06866,178.62890,1.57763,1.13731
67000,299.71510,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.36976,50.80416,50.06866,178.88150,1.60561,0.82994
67999,299.83400,0.00253,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.11341,12.37342,50.80416,50.06561,179.25200,1.63104,0.33141
69003,299.90260,0.00248,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11341,12.37342,50.80111,50.07477,179.20410,1.59225,-0.20039
70008,299.81540,0.00279,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11341,12.36976,50.81332,50.06561,178.28850,1.59766,0.18495
71003,299.72630,0.00257,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.37708,50.80416,50.07477,178.16720,1.57954,0.17101
72003,299.54610,0.00266,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.30000,12.40001,12.11707,12.37342,50.81026,50.04425,177.55520,1.60306,0.63109
73005,299.80800,0.00254,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.11341,12.37708,50.80721,50.04120,178.00590,1.59988,1.05864
74004,299.96950,0.00253,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.30000,12.40001,12.11707,12.37342,50.77364,50.03815,178.89370,1.55284,0.04996
75002,299.92490,0.00258,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.10975,12.36976,50.77364,50.03510,178.60560,1.58621,0.11790
76001,299.79320,0.00258,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.36976,50.76754,50.03204,178.55770,1.57731,0.45264
76995,299.47180,0.00253,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.30000,12.30000,12.12073,12.37342,50.77670,50.03815,177.20250,1.60720,0.28973
78001,299.56100,0.00245,17.60001,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.12073,12.37342,50.76449,50.03510,176.75310,1.62690,-0.11635
79000,299.73000,0.00266,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.37342,50.77364,50.03510,178.86040,1.63390,0.00488
80002,299.72070,0.00268,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10608,12.36976,50.77364,50.03510,178.87480,1.61864,0.52238
81001,299.67620,0.00267,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.36976,50.76449,50.03204,178.34080,1.58462,0.65953
82002,299.48480,0.00244,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.30000,12.40001,12.11341,12.36610,50.77364,50.03510,178.50880,1.58240,-0.02336
83004,299.53690,0.00251,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11341,12.37708,50.73397,50.03815,178.46430,1.61069,0.11916
83999,300.62370,0.00272,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.37708,50.73092,50.03815,179.27650,1.58176,0.09697
85001,301.60880,0.00258,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.30000,12.30000,12.10975,12.37342,50.73092,50.03815,179.51900,1.58717,-1.21016
86003,301.62170,0.00253,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.10608,12.41005,50.73092,50.03815,178.81580,1.61196,-1.77968
87001,301.65310,0.00253,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.41737,50.73092,50.02289,178.58780,1.61737,-1.92308
88002,301.86510,0.00255,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.09876,12.41737,50.73092,50.03510,178.76350,1.58431,-1.96205
89004,301.65860,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.11707,12.41005,50.73702,50.03510,179.40550,1.58494,-1.40578
90005,301.53680,0.00266,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.09876,12.34779,50.71566,49.98932,179.56240,1.58653,-1.64735
91001,301.72690,0.00263,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11707,12.37342,50.73092,50.00458,178.79920,1.60751,-1.86336
92010,300.83100,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.08777,12.36243,50.71871,49.98932,177.86680,1.57413,-1.13094
93011,299.66690,0.00253,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.30000,12.40001,12.10975,12.36610,50.73397,49.99542,178.45760,1.62817,-0.32663
94002,299.45690,0.00260,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.37342,50.73397,49.98932,179.39330,1.60910,0.41670
95002,299.43470,0.00258,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.37708,50.73092,49.96185,179.19410,1.59639,0.42474
96011,299.37330,0.00271,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.10975,12.37708,50.73092,49.95575,178.54550,1.62627,-0.00636
97004,299.49220,0.00263,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.37708,50.69429,49.96185,177.62310,1.53376,-0.23830
98003,299.57960,0.00247,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10975,12.37342,50.69124,49.96185,177.76890,1.59798,0.56476
99002,299.52570,0.00257,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.11341,12.37342,50.69429,49.95575,178.80470,1.54044,0.86748
100003,299.61490,0.00250,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.37342,50.68819,49.95575,178.76350,1.58081,0.37646
100996,299.67620,0.00264,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.36610,50.69124,49.95880,178.31740,1.58367,-0.07129
102008,299.60370,0.00253,17.50000,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10975,12.37342,50.69124,49.96490,178.04150,1.61069,0.18425
103004,299.67800,0.00263,17.50000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.37342,50.69429,49.95880,177.75220,1.65997,0.69780
103995,299.66870,0.00262,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.41005,50.69429,49.96185,178.14160,1.63867,0.29869
105006,299.28030,0.00264,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.12073,12.41737,50.69429,49.95880,177.65760,1.58081,0.04781
105998,299.28410,0.00251,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.11707,12.42104,50.73092,49.95575,177.66540,1.65170,1.03146
107001,299.57960,0.00234,17.60001,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.10975,12.41737,50.72787,49.95880,178.74020,1.59957,1.84685
108001,299.36400,0.00261,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.30000,12.30000,12.11341,12.41737,50.72787,49.96185,178.78470,1.58526,0.91827
108999,299.17250,0.00258,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.30000,12.40001,12.11341,12.41737,50.73092,49.96185,178.88260,1.64121,0.86052
110004,299.19480,0.00270,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.40638,50.69429,49.96185,178.89040,1.62118,1.37497
111004,299.29150,0.00257,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11341,12.42104,50.68819,49.96490,178.78920,1.67205,1.14055
112001,299.47920,0.00259,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11341,12.41737,50.69429,49.95880,178.11710,1.63136,0.93973
113005,299.34170,0.00262,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.41737,50.69735,49.96185,177.35280,1.55761,0.31174
114002,299.15390,0.00270,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.42470,50.69429,49.91912,177.10570,1.61133,-0.13692
115001,299.52750,0.00253,17.60001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10242,12.41737,50.72787,49.91607,178.01810,1.56365,0.51183
116006,299.48110,0.00261,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42104,50.72176,49.92217,179.30760,1.62595,1.44041
117001,299.23760,0.00273,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10242,12.41737,50.73092,49.90997,178.73680,1.62945,1.12355
118000,299.20030,0.00253,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10975,12.42104,50.73397,49.92217,177.69770,1.61133,0.69548
119000,299.18550,0.00247,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.10975,12.41737,50.72787,49.98932,177.58310,1.60434,1.09781
120002,300.15680,0.00269,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.11341,12.42836,50.72787,49.99542,178.45090,1.57509,-0.28963
120994,301.02700,0.00256,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.41737,50.72176,49.98627,179.13070,1.60084,-1.65236
122012,301.37070,0.00250,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.42470,50.73092,49.99237,178.63780,1.55602,-1.25861
123006,301.48510,0.00276,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.10242,12.36976,50.73397,49.98932,178.57890,1.58940,-0.89008
124002,301.49440,0.00245,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.30000,12.40001,12.10242,12.37708,50.76754,49.98322,178.60890,1.59607,-0.45448
125014,301.65680,0.00244,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.36976,50.76449,49.98932,178.45650,1.59925,-1.21248
126001,301.55160,0.00264,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.10608,12.38074,50.76144,49.99237,178.68350,1.61133,-1.73998
127000,301.28570,0.00255,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.38074,50.76754,49.98932,178.20060,1.58431,-1.83850
128002,301.11760,0.00257,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.36976,50.76449,50.04120,178.40420,1.63358,-1.79273
129000,301.01400,0.00253,17.50000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.10975,12.37708,50.76144,50.02289,178.61890,1.61387,-1.54561
130002,301.06390,0.00263,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.30000,12.10975,12.37342,50.76449,50.03204,178.70240,1.62373,-1.44046
131001,301.26910,0.00252,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.36243,50.76754,50.02594,179.42780,1.62436,-1.54686
131999,300.56810,0.00267,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11707,12.37708,50.76449,50.03510,179.41670,1.55761,-0.70947
133002,299.75230,0.00263,17.60001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.11341,12.41737,50.83773,50.06866,179.09510,1.58590,0.63521
134002,299.42910,0.00272,17.50000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.10608,12.42104,50.83468,50.07477,178.54550,1.61038,1.00392
135001,299.15010,0.00260,17.50000,12.20000,12.40001,12.10001,12.00000,12.20000,11.40001,12.40001,12.10975,12.42104,50.84078,50.06866,178.36520,1.63708,0.91093
136011,299.24130,0.00264,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42470,50.84078,50.07477,178.56880,1.65806,1.08511
136994,299.35840,0.00248,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.10608,12.42104,50.84078,50.13276,177.44290,1.59734,1.31291
137994,299.04410,0.00257,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.42104,50.87741,50.13581,177.32940,1.67650,0.92918
138999,299.01240,0.00257,17.50000,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.11341,12.42470,50.87741,50.13581,178.69230,1.62341,0.93491
140000,299.16690,0.00264,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.10975,12.42104,50.87741,50.14497,178.58780,1.62055,0.81885
141004,299.34540,0.00250,17.50000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.10975,12.42470,50.87741,50.13581,178.31180,1.61991,0.89647
142002,299.51080,0.00258,17.60001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.10242,12.41737,50.87741,50.13581,178.88590,1.64344,1.27036
143002,299.21340,0.00263,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10242,12.42470,50.87741,50.13581,178.71570,1.63358,0.63824
144005,299.14830,0.00239,17.60001,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.10975,12.42104,50.87741,50.13581,178.28180,1.52359,0.20982
145004,299.27290,0.00251,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42104,50.87741,50.13581,178.27850,1.56969,0.53221
145996,299.24310,0.00257,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.42104,50.87741,50.13886,177.63760,1.61419,0.66257
146996,299.27480,0.00264,17.60001,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.41737,50.91403,50.13276,177.71990,1.60402,0.79668
147997,299.31750,0.00265,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10242,12.41005,50.91403,50.13276,177.85010,1.65488,1.09332
149000,299.26360,0.00241,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.42104,50.91098,50.13276,177.29380,1.63199,0.22876
150002,299.31750,0.00247,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.10975,12.42104,50.92014,50.14191,177.34500,1.61419,0.28026
151002,299.43650,0.00240,17.50000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.38074,50.91708,50.13276,177.72660,1.58526,0.91148
152002,299.20220,0.00250,17.60001,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.30000,12.10608,12.38074,50.91708,50.13581,177.66540,1.60275,0.84782
153002,300.05480,0.00257,17.50000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.09876,12.38074,50.92014,50.13276,177.80000,1.61642,-0.34612
