Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
29991,299.43840,1.99445,16.60001,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29652,12.32948,49.97406,63.90576,176.32360,2.00040,0.60643
30995,299.42350,1.99491,16.60001,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.28919,12.31849,49.97406,63.79284,176.49490,1.95303,1.14769
31991,299.38260,1.99646,16.60001,12.40001,12.60001,12.40001,12.10001,12.20000,11.50000,12.40001,12.29652,12.32948,49.97406,63.78673,176.26020,1.95844,1.17130
32994,299.56290,2.00063,16.60001,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29285,12.33680,49.97101,63.78978,177.05790,1.94572,1.58685
33992,299.13340,2.00363,16.60001,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29652,12.33314,49.92828,63.78673,176.33250,1.92284,0.04477
34995,299.42910,2.00640,16.60001,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.33680,49.93439,63.79284,175.50800,1.95685,0.55707
35993,299.63720,2.00535,16.60001,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.30000,12.28919,12.32215,49.94049,63.78978,176.55390,2.00803,0.86874
36992,299.49220,2.00171,16.60001,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.30018,12.32948,49.93439,63.78673,177.21370,1.95526,0.34535
37991,299.72070,2.00325,16.60001,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.30018,12.34046,49.93439,63.78978,176.79870,1.98292,0.38612
38993,299.67430,2.00571,16.60001,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.30018,12.34046,49.93439,63.78978,176.29020,1.95304,0.31657
39991,299.53870,2.00412,16.60001,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30384,12.33314,49.93134,63.90576,176.50940,1.92220,-0.34023
40991,299.83770,2.00434,16.60001,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.31849,49.93134,63.89965,176.37810,1.94509,-0.15639
41991,299.82100,2.00578,16.60001,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30384,12.33314,49.93439,63.90271,176.54830,1.96925,0.02313
42992,299.65760,2.00615,16.60001,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.30000,12.25990,12.32948,49.89471,63.90576,177.26260,2.01566,-0.12260
43991,299.51640,2.00276,16.60001,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.25990,12.33314,49.90081,63.90576,176.29800,1.93015,-0.20415
44993,299.09620,2.00227,16.60001,12.40001,12.60001,12.30000,12.10001,12.10001,11.50000,12.40001,12.24158,12.37342,49.89471,64.01257,175.86960,1.96067,-0.72968
45993,299.98990,2.00215,16.50000,12.40001,12.60001,12.40001,12.10001,12.20000,11.50000,12.40001,12.26356,12.37708,49.89776,64.01868,177.27600,1.99214,-0.80710
46992,300.96780,1.99920,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.27454,12.34779,49.88860,64.00647,177.66650,1.95844,-1.80667
47991,301.10090,1.99591,16.60001,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29652,12.38074,49.89776,64.01257,177.61640,1.91616,-3.30406
48991,301.32820,1.99446,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29285,12.36610,49.89165,64.04309,177.59090,1.96607,-3.52956
49992,301.30050,1.99633,16.60001,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.29652,12.37708,49.89776,64.06750,177.05120,1.93047,-3.04514
50994,300.81610,1.99874,16.50000,12.40001,12.60001,12.30000,12.10001,12.10001,11.50000,12.30000,12.30384,12.37708,49.89776,64.05835,176.54050,1.90504,-3.67796
51993,300.90490,1.99945,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.30384,12.37708,49.94354,64.05225,176.40370,1.94223,-3.77022
52991,301.46300,1.99866,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29652,12.37342,49.93439,64.05225,177.08460,1.95081,-2.18039
53992,301.67150,1.99945,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.31483,49.93134,64.04614,177.99700,1.96067,-1.63734
54994,301.69550,1.99989,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.30000,12.29652,12.32948,49.93134,64.05530,177.84670,1.96226,-2.47061
55994,301.49620,1.99920,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.30000,12.30018,12.31849,49.93134,64.04614,177.04230,1.93524,-2.73633
56994,300.82360,1.99630,16.50000,12.40001,12.60001,12.30000,12.10001,12.10001,11.50000,12.30000,12.30384,12.32948,49.93439,64.04309,176.69850,1.98197,-1.45100
57991,299.91190,1.99916,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,49.93134,64.05225,176.70970,1.93397,-0.02390
58992,299.79500,2.00059,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32215,49.93134,63.97595,176.43930,1.95844,0.54044
59995,299.83400,2.00108,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29652,12.32948,49.94049,63.96984,176.25240,1.94032,0.48000
