Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
35008,301.17300,1.99953,16.30000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.23060,50.30366,64.37880,177.62640,1.90821,-2.59309
36002,301.18410,2.00153,16.30000,12.40001,12.60001,12.20000,12.00000,12.00000,11.30000,12.30000,12.25990,12.24891,50.26399,64.37880,177.19810,1.98196,-3.07590
37003,301.30970,2.00212,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.20000,12.24525,12.24891,50.25788,64.37880,177.19480,1.93332,-2.54822
38002,301.11940,2.00394,16.30000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.23426,50.26399,64.37270,177.25600,1.98609,-2.79605
39002,301.10650,2.00513,16.30000,12.40001,12.60001,12.30000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24525,50.26399,64.37880,177.41060,1.96543,-2.96449
40006,301.08060,2.00728,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.25257,12.28919,50.26094,64.44289,177.54630,1.93777,-3.73714
41011,301.26540,2.00511,16.20000,12.40001,12.60001,12.20000,12.00000,12.00000,11.30000,12.20000,12.25257,12.28553,50.26704,64.44899,177.77780,1.94159,-3.24809
42008,301.01400,2.00231,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.28919,50.26704,64.44899,177.30380,1.96416,-3.42262
43011,300.97340,2.00164,16.30000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.28553,50.26094,64.44899,177.23370,1.94763,-3.50522
44001,301.57000,1.99918,16.30000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.28553,50.26094,64.44899,178.21620,1.90725,-1.93916
45004,300.71810,1.99867,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.28187,50.26704,64.55580,178.45090,1.94794,-1.55972
46003,299.48850,1.99894,16.20000,12.40001,12.60001,12.20000,12.00000,12.00000,11.30000,12.30000,12.24158,12.28553,50.26704,64.54970,177.99810,2.00898,-0.80728
47003,299.31750,1.99940,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.27821,50.26399,64.56496,177.24370,1.96098,0.30638
48006,299.30080,2.00057,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.28187,50.26399,64.55580,176.51940,1.96575,-0.04018
49008,299.19290,2.00058,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.25257,12.24525,50.26704,64.54665,176.36250,1.96034,-0.31984
50007,299.24310,1.99771,16.20000,12.40001,12.60001,12.20000,12.00000,12.00000,11.30000,12.30000,12.25623,12.24891,50.22736,64.54665,176.19900,1.97942,0.40025
51005,299.61490,1.99781,16.20000,12.40001,12.60001,12.20000,12.00000,12.00000,11.30000,12.30000,12.25257,12.24891,50.22431,64.55580,175.98530,1.93396,1.12051
52006,299.90450,1.99676,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.24525,12.24525,50.22736,64.56190,176.38250,1.95367,0.55760
53004,299.77830,1.99993,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24525,50.22126,64.55580,177.16690,1.96289,-0.02802
54009,299.55910,2.00149,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.24525,50.22431,64.59853,177.44290,1.91647,0.20033
55005,299.63350,2.00325,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.25990,12.24891,50.22431,64.59853,177.10130,1.95525,-0.15657
56003,299.75420,2.00497,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.24525,12.24525,50.22736,64.59547,176.85210,1.93332,-0.31715
57014,299.65390,2.00313,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.23426,50.22126,64.59547,176.72860,1.90598,0.11754
58005,299.49220,2.00338,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.25257,12.24891,50.22431,64.59853,176.64070,1.97878,0.13918
59002,299.54800,2.00277,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24891,50.22736,64.62295,176.20340,2.01343,0.68170
60003,299.93790,2.00065,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24525,50.23042,64.62295,176.28800,1.94286,0.64058
61004,299.99730,1.99983,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.25623,12.24158,50.22736,64.61990,176.90990,1.97051,0.63539
62001,299.75600,2.00006,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.25990,12.23426,50.23042,64.63515,176.74530,1.95716,0.54204
63004,299.88220,1.99918,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.25990,12.28553,50.22431,64.65957,175.87850,1.98832,0.01042
64002,299.68170,1.99665,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.20000,12.25257,12.28553,50.22431,64.66262,175.89740,1.98132,-0.32198
65011,299.32870,1.99659,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.25623,12.28553,50.22431,64.66262,176.83870,1.95557,0.03064
66004,299.50530,1.99633,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.20000,12.25990,12.29285,50.23042,64.66567,177.29150,1.98037,0.78720
67002,299.50340,1.99409,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.27821,50.22736,64.66872,176.16000,1.98482,-0.08345
68002,299.22820,1.99528,16.20000,12.30000,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24525,50.23042,64.70535,175.60150,2.00453,-1.27721
69002,299.20780,1.99856,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.23426,50.22736,64.69619,176.70190,1.96988,-1.06371
70004,299.50160,2.00022,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.25990,12.24891,50.22431,64.69924,177.19140,1.95144,0.07034
71011,299.48670,2.00024,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.25623,12.24525,50.22736,64.70535,176.87100,1.94317,-0.51759
72005,299.29520,2.00070,16.20000,12.30000,12.60001,12.20000,12.00000,12.00000,11.30000,12.20000,12.25257,12.24525,50.22431,64.69619,176.60170,1.95780,-1.20354
73004,299.33800,2.00207,16.20000,12.40001,12.60001,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.25257,50.18464,64.62905,176.57500,1.95176,-0.12779
74014,299.36400,2.00554,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.20000,12.25623,12.24891,50.19685,64.62295,176.08440,1.98959,0.22537
75002,299.51460,2.00466,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24525,50.19685,64.62295,176.25570,1.92601,0.02742
76004,299.64830,2.00473,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24525,50.19074,64.62295,176.46040,1.92283,0.31674
77003,299.71150,2.00569,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24891,50.19379,64.62295,176.08330,1.96225,0.43672
78005,299.95650,2.00859,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.24891,50.19074,64.48561,176.38480,1.98577,0.05461
79002,300.76990,2.00960,16.20000,12.30000,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.25990,12.24158,50.19379,64.48866,177.12020,1.98545,-0.66817
80007,301.41310,2.00915,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.25990,12.25257,50.18464,64.48561,177.43400,1.93459,-2.50494
81004,301.42050,2.00817,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24891,50.19379,64.48561,176.77310,1.96002,-3.63684
82005,301.56080,2.00520,16.20000,12.30000,12.50000,12.20000,12.00000,12.00000,11.30000,12.20000,12.24525,12.24158,50.15717,64.37880,177.52190,2.03600,-2.04109
83008,301.42790,2.00379,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24158,50.15107,64.37270,178.14490,1.94127,-1.85854
84008,301.01400,1.99976,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24891,50.15412,64.38185,177.11910,1.96161,-3.72910
85005,301.12120,1.99952,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.25990,12.24891,50.15412,64.38185,177.45180,1.96860,-3.21967
86010,301.50550,1.99771,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24891,50.12055,64.37270,177.81230,1.89708,-2.19774
87009,301.27650,1.99665,16.20000,12.30000,12.50000,12.20000,12.00000,12.00000,11.30000,12.20000,12.25257,12.24525,50.11750,64.40627,176.99890,1.92315,-2.72273
88007,301.04920,1.99768,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24525,50.12055,64.41847,177.05010,1.99276,-2.56895
89005,301.04550,1.99748,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.24158,12.24891,50.12055,64.41542,177.28710,1.99086,-1.75679
90005,300.48290,1.99878,16.20000,12.40001,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25990,12.24891,50.11750,64.41237,176.77090,1.95080,-0.30750
91008,299.82100,1.99770,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.24525,50.11445,64.41542,176.50830,1.93586,0.99052
92004,299.61490,1.99642,16.20000,12.40001,12.50000,12.20000,12.00000,12.00000,11.30000,12.30000,12.24525,12.24158,50.11750,64.52223,176.72080,1.94731,0.22018
93009,299.70210,1.99453,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24158,50.11750,64.53139,176.33360,1.93491,0.24522
94005,299.93610,1.99321,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24891,50.11445,64.52834,176.78090,1.98418,1.03218
95003,299.44390,1.99462,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.24525,12.24891,50.12055,64.53139,176.90440,1.95525,-0.34236
96006,299.34170,1.99649,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.29285,12.24891,50.11750,64.52223,176.06660,1.95049,-2.05183
97007,299.46620,1.99891,16.20000,12.30000,12.50000,12.20000,12.00000,12.00000,11.30000,12.20000,12.29652,12.24891,50.11140,64.51918,176.87770,1.94349,-1.93059
98007,299.34910,2.00126,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.29652,12.24891,50.11140,64.51918,176.60170,1.96479,-0.39833
99005,299.79500,2.00245,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.29652,12.24525,50.11445,64.51918,176.19560,1.92060,0.29886
100008,299.87850,2.00309,16.20000,12.30000,12.50000,12.30000,12.00000,12.10001,11.30000,12.30000,12.25623,12.24525,50.08088,64.52223,175.82960,1.98959,0.50342
101004,299.36590,2.00316,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.25257,50.08698,64.52223,175.43010,1.97242,0.30226
102003,299.43280,2.00311,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.24525,12.24525,50.08088,64.51613,176.50830,1.93078,-0.09184
103002,299.67990,2.00080,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.25990,12.24525,50.08698,64.52834,176.93770,1.92633,0.59766
104004,299.39190,2.00040,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25990,12.24525,50.08393,64.52223,176.53830,1.96924,0.07677
105004,299.43840,2.00245,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.24525,12.24158,50.05951,64.51918,176.42260,1.95144,-0.82552
106004,299.65950,2.00232,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.20000,12.25257,12.25257,50.04425,64.52834,176.78310,1.94635,0.02116
107010,299.48110,2.00126,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.30000,12.25257,12.24525,50.04120,64.52834,176.53390,1.93491,-0.08971
108006,299.16310,1.99923,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.24525,12.24525,50.04730,64.52223,176.11220,1.93268,-0.61613
109003,299.20030,2.00021,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.20000,12.25990,12.24525,50.04120,64.52223,176.60950,1.98641,-0.36615
110015,299.44950,1.99697,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.24525,50.04120,64.37270,176.36140,1.92410,-0.07057
111005,299.61300,1.99689,16.20000,12.30000,12.50000,12.20000,12.00000,12.00000,11.30000,12.20000,12.25257,12.24525,50.04730,64.36659,175.73280,1.93236,0.42136
112006,299.48480,1.99646,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24891,50.04425,64.37880,176.39480,2.03377,0.54688
113003,299.54240,1.99803,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.20000,12.25623,12.24891,50.04425,64.37880,176.82980,1.96765,0.75180
114006,299.53870,2.00121,16.20000,12.30000,12.50000,12.20000,12.00000,12.10001,11.30000,12.20000,12.25990,12.24525,50.05341,64.37270,176.49270,1.95939,0.49323
115006,299.61110,2.00451,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.24525,12.24525,50.04425,64.26893,176.91660,1.96733,0.65990
116006,299.73000,2.00093,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.24525,50.04120,64.27808,177.66090,1.95557,0.05496
117005,299.41420,1.99653,16.20000,12.30000,12.50000,12.30000,11.90001,12.00000,11.30000,12.20000,12.25623,12.24891,50.04120,64.27808,176.94000,2.02074,-1.02240
118007,299.45320,1.99702,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24891,50.04730,64.26893,177.22480,1.98037,0.76718
119009,299.80060,1.99960,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24525,50.03815,64.26588,177.83230,1.93936,0.41008
120008,300.46810,2.00090,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.25257,12.24891,50.04425,64.19569,177.42730,1.97592,-2.47525
121002,301.07870,1.99959,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24525,50.04425,64.19263,176.96330,1.98991,-3.28279
122002,301.09350,1.99854,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25257,12.24158,50.04425,64.19569,176.43930,1.96511,-2.86884
123003,301.04550,1.99656,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.25623,12.24158,50.04730,64.19263,176.72970,1.93841,-3.22789
124002,301.22100,1.99836,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.25990,12.24525,50.04425,64.18958,177.07680,1.89962,-3.47966
125002,301.35960,1.99662,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.26356,12.24891,50.03815,64.19569,176.72190,1.91234,-3.46910
126001,301.07320,1.99549,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.25623,50.03510,64.19263,176.94550,1.92887,-3.44783
127003,301.11760,1.99803,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25257,12.24525,50.07477,64.20179,177.18140,1.90630,-2.86990
128003,301.28940,1.99781,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25990,12.24891,50.08088,64.20179,177.36500,2.02837,-2.02197
129006,301.33190,1.99760,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24891,50.08393,64.27808,177.53630,1.98291,-2.23314
130011,301.67890,1.99588,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25257,12.23426,50.07477,64.27198,177.15140,1.91361,-2.47955
131006,300.91790,1.99433,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24891,50.08393,64.27198,176.69180,1.97560,-0.45895
132005,299.84140,1.99752,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.24525,12.24525,50.12055,64.26893,176.18450,1.99340,0.74052
133004,299.77270,2.00067,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24525,50.11445,64.28114,176.28460,1.95112,-0.27495
134003,299.52200,2.00037,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24891,50.12055,64.33913,176.90770,1.94763,-0.94283
135007,299.47920,1.99968,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.20000,12.24525,12.24525,50.11140,64.33607,176.65070,1.96511,-0.96143
136001,299.57220,2.00196,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.24158,50.11445,64.34218,176.28240,2.00040,-0.92744
137004,299.62040,2.00257,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.24525,50.11750,64.33607,176.20010,1.94635,-0.85072
138003,299.80240,1.99926,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.25257,50.11750,64.34218,175.82400,1.97751,-0.14674
139004,299.73190,2.00090,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25623,12.24525,50.12055,64.31776,176.23460,1.92537,0.12381
140002,299.49970,2.00221,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.25257,50.11750,64.31471,176.45040,1.94953,-0.23990
141004,299.46620,2.00443,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25623,12.24891,50.11445,64.30556,176.44820,1.91743,-0.25922
142005,299.74110,2.00616,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24891,50.11445,64.30556,176.12000,1.94063,-0.38779
143006,299.76160,2.00473,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25623,12.24891,50.11140,64.36964,176.34470,1.99976,0.80508
144004,299.71330,2.00257,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25990,12.23426,50.11140,64.36659,176.87100,1.98323,1.49834
145006,300.16050,2.00016,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.25257,12.24158,50.11445,64.37880,177.01560,1.93873,1.02396
146003,299.99170,2.00314,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.20000,12.25257,12.24158,50.14802,64.37270,176.75190,1.96638,-0.28818
147011,299.53690,2.00227,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25623,12.24891,50.15107,64.38185,176.05210,2.01661,-0.41211
148003,299.61860,2.00148,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.24158,12.24158,50.15107,64.44289,175.99200,1.93459,-0.26332
149010,299.86370,2.00192,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.25623,12.24525,50.15717,64.44899,176.29460,1.93141,-0.46931
150003,300.01580,1.99932,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.20000,12.24158,12.24891,50.22431,64.43983,176.98890,2.00294,0.73392
151002,299.91380,1.99908,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.20000,12.25257,12.24525,50.22431,64.45509,177.64320,1.95367,1.13928
152008,299.73560,1.99909,16.20000,12.30000,12.50000,12.20000,11.90001,12.10001,11.30000,12.30000,12.26356,12.24158,50.23042,64.44594,177.83230,1.98863,0.98872
153010,299.68550,2.00096,16.20000,12.30000,12.50000,12.20000,11.90001,12.00000,11.30000,12.30000,12.25623,12.24891,50.23347,64.44899,177.78890,1.99086,0.37862
