Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
31997,300.6237,0.00248,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10242,12.27821,52.33619,52.47047,177.5441,1.67081,5.468
32998,300.7977,0.00257,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.11707,12.27821,52.33924,52.47658,177.1703,1.66318,6.16217
33998,300.6774,0.00251,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31483,52.3423,52.5132,177.6654,1.67113,6.4801
35001,301.027,0.00278,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31849,52.33619,52.5193,178.165,1.68607,7.26294
36001,301.0085,0.00262,17.8,12.2,12.40001,12.2,12,12.10001,10.8,12.40001,12.10608,12.31483,52.3423,52.51015,178.047,1.6155,7.411
37002,300.62,0.00266,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.33619,52.5132,178.2885,1.70069,6.93321
37999,300.5737,0.0025,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.11341,12.31483,52.34535,52.51015,178.5488,1.64125,7.44873
38999,300.3959,0.00234,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.27454,52.33619,52.47658,178.0192,1.65428,7.09021
39999,300.4329,0.00249,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10608,12.27088,52.33619,52.48268,178.4042,1.6279,6.12425
40998,300.5941,0.00266,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.27454,52.33619,52.47047,178.9449,1.6705,6.20079
41999,300.5866,0.00273,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.09876,12.27454,52.33619,52.47047,178.2484,1.64284,5.83887
42999,300.8476,0.0027,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.28187,52.33924,52.47658,177.8846,1.61264,5.60892
43998,300.8106,0.00272,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.31849,52.33924,52.51015,178.0381,1.65842,6.60545
45002,300.6404,0.00266,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31849,52.33924,52.5071,178.2918,1.64665,6.69342
46000,300.5996,0.00263,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10242,12.31483,52.33314,52.50404,178.3797,1.60056,7.27672
46998,299.5443,0.00257,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.09876,12.31483,52.33314,52.5071,177.1892,1.70324,9.42731
47999,298.4759,0.00256,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10608,12.27454,52.33924,52.46742,176.7998,1.67495,10.28633
49001,298.4424,0.00252,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.28187,52.3423,52.47353,177.039,1.64411,10.7999
50000,298.4629,0.00275,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10608,12.27821,52.3423,52.47963,176.4971,1.6333,10.77379
50999,298.5598,0.0024,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.27454,52.33314,52.47047,176.5761,1.67431,10.27382
51999,298.3808,0.00257,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.26356,52.33314,52.47047,176.3403,1.67431,9.98431
52996,298.0635,0.0027,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.11341,12.31849,52.33619,52.47047,176.466,1.6333,10.08409
54000,298.4032,0.00255,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.33619,52.47047,176.4437,1.69338,10.1685
54998,299.5685,0.00258,17.8,12.2,12.40001,12.2,12,12.10001,10.8,12.40001,12.10975,12.31849,52.33619,52.46742,176.9511,1.64125,8.36087
55998,300.3644,0.00255,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.09143,12.3075,52.33009,52.47047,177.8434,1.63235,5.8049
56996,300.3125,0.00259,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.33924,52.47047,178.4031,1.58943,5.08124
57997,300.6607,0.00266,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10242,12.31849,52.33619,52.51015,179.025,1.66732,6.12372
58999,300.7366,0.00253,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32948,52.33924,52.5071,178.6857,1.71277,6.88994
60000,300.6903,0.00276,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.32948,52.33924,52.5132,178.5833,1.69688,6.88976
61000,300.6218,0.00268,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31849,52.33619,52.5193,178.6623,1.65842,6.92571
61998,300.4681,0.00264,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32215,52.33924,52.54677,177.7477,1.63648,7.46751
62997,300.2995,0.00266,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31849,52.33619,52.54372,177.4073,1.61741,7.23595
63999,300.3292,0.00263,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.11341,12.31849,52.3423,52.54372,177.2704,1.70578,7.4727
