Date,Time,MQ2.SV Hinten,MQ3.SV Hinten,MQ9B.SV Hinten,MQ135.SV Hinten,MP503.SV Hinten,HCOH.SV Hinten
20240306,16:08:07.694,112.0,103.0,34.0,46.0,329.0,37.0
20240306,16:08:11.379,111.0,105.0,34.0,46.0,350.0,37.0
20240306,16:08:15.034,112.0,102.0,33.0,45.0,251.0,37.0
20240306,16:08:18.734,116.0,105.0,34.0,46.0,227.0,36.0
20240306,16:08:22.402,113.0,108.0,34.0,46.0,330.0,36.0
20240306,16:08:26.060,118.0,104.0,33.0,46.0,333.0,36.0
20240306,16:08:29.738,115.0,101.0,34.0,46.0,237.0,35.0
20240306,16:08:33.425,112.0,98.0,34.0,47.0,236.0,35.0
20240306,16:08:37.111,117.0,100.0,34.0,46.0,297.0,35.0
20240306,16:08:40.781,114.0,99.0,34.0,46.0,351.0,35.0
20240306,16:08:44.450,117.0,98.0,34.0,45.0,248.0,35.0
20240306,16:08:48.123,115.0,101.0,32.0,45.0,228.0,37.0
20240306,16:08:51.795,119.0,98.0,35.0,46.0,341.0,36.0
20240306,16:08:55.470,118.0,99.0,33.0,46.0,262.0,36.0
20240306,16:08:59.170,112.0,109.0,34.0,46.0,239.0,34.0
20240306,16:09:02.864,115.0,107.0,33.0,46.0,268.0,36.0
20240306,16:09:06.548,116.0,103.0,34.0,46.0,246.0,36.0
20240306,16:09:10.204,111.0,105.0,34.0,46.0,342.0,36.0
20240306,16:09:13.882,119.0,103.0,34.0,46.0,265.0,37.0
20240306,16:09:17.550,115.0,101.0,34.0,46.0,230.0,36.0
20240306,16:09:21.241,115.0,101.0,32.0,46.0,229.0,38.0
20240306,16:09:24.914,120.0,106.0,34.0,46.0,349.0,37.0
20240306,16:09:28.577,113.0,103.0,34.0,44.0,246.0,37.0
20240306,16:09:32.263,122.0,106.0,34.0,46.0,255.0,35.0
20240306,16:09:35.949,113.0,104.0,32.0,45.0,229.0,35.0
20240306,16:09:39.628,120.0,111.0,34.0,46.0,332.0,36.0
20240306,16:09:43.306,113.0,108.0,33.0,45.0,349.0,36.0
20240306,16:09:46.963,121.0,101.0,35.0,46.0,253.0,38.0
20240306,16:09:50.657,115.0,96.0,34.0,46.0,228.0,38.0
20240306,16:09:54.450,114.0,92.0,35.0,46.0,334.0,38.0
20240306,16:09:58.006,118.0,93.0,35.0,46.0,325.0,39.0
