Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
23995,299.82290,2.99969,16.10001,12.10001,12.30000,12.00000,11.40001,11.60001,10.70000,11.80000,12.05115,11.75817,50.73702,70.69918,176.41700,2.29508,-1.25557
24994,299.82660,2.99879,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,12.04016,11.76183,50.73092,70.70223,176.39260,2.29730,-1.10091
25992,299.75970,2.99904,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99621,11.75817,50.73092,70.71139,176.96000,2.26234,-0.92601
26993,299.68550,3.00170,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99987,11.76550,50.73397,70.71139,176.64620,2.31479,-1.27237
27994,299.89710,3.00242,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99255,11.76183,50.73092,70.77547,176.19900,2.24676,-1.25217
28994,299.55170,3.00273,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99255,11.76183,50.73397,70.77547,176.27350,2.26488,-1.29384
29993,299.15950,3.00307,16.20000,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.80000,12.00720,11.76550,50.73092,70.76632,176.02320,2.24199,-2.02608
30994,299.61860,3.00122,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,12.04383,11.76550,50.73397,70.77242,176.92330,2.29921,-1.63107
31996,299.47180,2.99630,16.20000,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.90001,12.04016,11.76550,50.73092,70.77853,177.06570,2.24485,-2.18039
32993,299.20220,2.99508,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,12.04383,11.75817,50.73092,70.85177,176.76310,2.31383,-1.67149
33992,299.60190,2.99598,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04383,11.75817,50.73397,70.85177,176.09330,2.27569,-1.10608
34992,299.83950,2.99562,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04749,11.76183,50.76754,70.85177,175.92410,2.33005,-1.26933
35996,299.60930,2.99739,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04016,11.76183,50.77975,70.85482,175.79950,2.26742,-0.96516
36994,299.49970,2.99839,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04383,11.75817,50.77670,70.85482,175.49130,2.24771,-1.26987
37993,299.92310,2.99952,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04749,11.76183,50.76754,70.93112,175.83400,2.27982,-1.38127
38993,299.95650,2.99996,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.05481,11.76183,50.77670,70.94028,176.05540,2.28427,-1.80470
39993,299.60000,3.00006,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,12.04016,11.75817,50.76754,70.93112,176.62510,2.33704,-1.35660
40994,300.08820,3.00080,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04016,11.76550,50.77364,70.94028,177.06240,2.23945,-1.05690
41994,300.14190,3.00076,16.10001,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.80000,12.04749,11.71423,50.76754,70.89755,176.85540,2.32464,-0.51295
42995,299.62230,3.00257,16.20000,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04383,11.71423,50.76754,70.89450,176.71300,2.32528,-1.18851
43997,299.53690,3.00336,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99621,11.71423,50.77670,70.88840,175.59930,2.32210,-2.29913
44999,299.49600,3.00246,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.71423,50.76144,70.88535,175.37670,2.24453,-2.29518
46001,299.30450,3.00187,16.20000,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.80000,11.99621,11.71423,50.76754,70.89450,175.75840,2.27887,-2.19630
47002,299.94720,3.00152,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.00720,11.76183,50.77364,70.85177,176.13330,2.33386,-2.52103
47996,301.29680,3.00138,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.75817,50.76754,70.84872,176.98560,2.31256,-3.05067
48997,301.44450,3.00148,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.76183,50.76449,70.85482,176.67740,2.27664,-4.53305
49996,301.20440,3.00165,16.20000,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.90001,11.99621,11.75817,50.75838,70.85482,177.04010,2.29063,-5.48344
51001,301.48140,3.00061,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.75817,50.77364,70.85482,177.96130,2.31097,-4.35710
52017,301.23210,2.99980,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.75451,50.76754,71.12338,177.03010,2.26075,-5.73897
52999,301.15080,2.99991,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04383,11.76550,50.76754,71.15390,176.88320,2.26234,-6.14058
53999,301.39840,3.00165,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04016,11.76183,50.76754,71.15085,177.53630,2.29540,-4.86296
54996,301.42970,3.00154,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.04383,11.76183,50.76754,71.15390,177.72660,2.28618,-4.42505
55996,301.41310,3.00085,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.03650,11.76183,50.76449,71.15695,177.98920,2.31193,-3.97963
56995,301.15640,2.99803,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,12.03650,11.76550,50.76754,71.14780,177.03120,2.34944,-3.37988
57993,300.38850,2.99485,16.20000,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.72155,50.76754,71.23325,175.85520,2.25693,-2.07829
58997,300.25500,2.99533,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99621,11.71423,50.76754,71.23936,175.94530,2.26615,-0.75381
59994,300.15860,2.99860,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99255,11.71423,50.76754,71.23325,176.14890,2.35325,-0.57768
60993,299.63350,3.00413,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.71423,50.76754,71.22715,175.50140,2.26869,-0.89812
61994,299.51830,3.00241,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.71056,50.76754,71.22410,175.22880,2.27855,-1.52110
62992,299.71890,3.00025,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.67760,50.76754,71.25767,176.69740,2.29603,-1.87695
63993,300.21060,3.00046,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,12.00720,11.67028,50.76754,71.25767,177.80560,2.31701,-0.57787
64993,300.19390,2.99848,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.67394,50.76449,71.25767,176.53390,2.27092,-0.32806
65991,299.79130,3.00093,16.10001,12.00000,12.20000,12.00000,11.40001,11.50000,10.70000,11.80000,11.99255,11.67394,50.76144,71.27293,175.80950,2.27791,-1.93381
66993,299.62600,2.99894,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.67394,50.76754,71.26987,175.82290,2.27315,-2.56342
67991,299.73190,3.00297,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.71056,50.77364,71.26682,175.81730,2.28078,-1.47981
68994,299.62040,3.00434,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71423,50.77670,71.25156,176.00540,2.27855,-1.35785
69993,299.39930,3.00080,16.10001,12.00000,12.20000,12.00000,11.40001,11.50000,10.70000,11.80000,11.99987,11.71423,50.76754,71.25462,176.06660,2.32019,-2.02751
70993,299.78760,2.99937,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.71056,50.76754,71.26377,176.35140,2.26393,-2.02840
71991,299.84700,2.99971,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.71056,50.76754,71.23936,176.59170,2.36025,-1.93095
72992,299.49780,3.00093,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71423,50.76754,71.23325,176.31250,2.27187,-1.75392
73993,299.60000,2.99871,16.10001,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.90001,11.99987,11.71423,50.77364,71.22715,176.18120,2.27569,-1.41435
74992,299.84700,2.99799,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.90001,12.00720,11.71423,50.76754,71.23325,176.12220,2.24326,-1.92343
75995,299.78020,2.99853,16.10001,12.10001,12.30000,11.90001,11.40001,11.40001,10.70000,11.80000,11.99621,11.71056,50.76754,71.22105,176.10440,2.29285,-2.39623
76994,299.87850,2.99520,16.10001,12.00000,12.30000,12.00000,11.40001,11.50000,10.70000,11.80000,11.99255,11.71056,50.76144,71.12338,177.27600,2.26742,-1.71816
77994,299.74300,2.99617,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71423,50.77364,71.12033,177.09350,2.24771,-2.30092
78991,299.24690,2.99775,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71056,50.76754,71.11423,175.96090,2.30335,-2.06256
79994,299.61860,3.00135,16.10001,12.10001,12.30000,12.00000,11.40001,11.50000,10.70000,11.90001,11.99255,11.71056,50.77364,71.12338,176.59730,2.34117,-1.02651
80996,299.95650,3.00388,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95593,11.71056,50.73397,71.11423,177.09910,2.24962,-1.15114
81992,299.74490,3.00176,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95227,11.67394,50.72787,71.04099,176.59840,2.26933,-1.50734
82995,299.76160,2.99971,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95593,11.67760,50.73092,71.03793,176.22340,2.27632,-1.29903
83994,299.64460,3.00065,16.10001,12.00000,12.20000,11.90001,11.40001,11.40001,10.70000,11.80000,11.94860,11.67394,50.73092,71.04404,175.45350,2.30652,-2.13088
84993,299.68170,3.00108,16.10001,12.10001,12.20000,11.90001,11.40001,11.40001,10.70000,11.80000,11.99621,11.67028,50.73397,71.02878,175.34000,2.26329,-2.36279
85993,299.74670,2.99839,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.71423,50.72482,71.07455,176.21680,2.26520,-1.44905
86993,299.68920,2.99675,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71423,50.72787,71.08676,176.62950,2.28109,-1.32405
87996,299.73000,2.99940,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99987,11.71423,50.74007,71.08676,176.62290,2.27760,-1.09804
88995,299.44770,3.00077,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71423,50.73397,71.08066,175.82510,2.29985,-1.36964
89996,299.59450,2.99849,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95593,11.71056,50.76144,71.08676,175.30000,2.28713,-1.13576
90993,299.73000,2.99664,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.95227,11.71423,50.76449,70.93112,175.37010,2.28809,-1.54489
91994,299.68360,2.99862,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95227,11.72521,50.76754,70.92502,176.32360,2.27601,-1.35982
92995,299.93790,2.99984,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95227,11.71056,50.77364,70.92197,176.86650,2.29540,-0.85771
93994,300.09560,2.99668,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95227,11.71423,50.76449,70.93112,176.48710,2.26901,-0.48828
94999,299.77640,2.99279,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.71056,50.73702,70.92807,176.77420,2.25916,-1.20604
96000,299.53690,2.99289,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.67760,50.73397,70.81515,176.02760,2.29762,-1.97101
96994,299.81170,2.99307,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.67760,50.73397,70.81820,175.00850,2.27887,-0.92995
97995,299.85810,2.99720,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.67028,50.73397,70.81210,175.62600,2.33577,-0.36990
98995,300.14010,3.00045,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.67394,50.69124,70.82125,175.87960,2.26806,-0.28175
99994,300.00100,2.99996,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.67394,50.69429,70.74801,176.08100,2.25439,-0.58199
100993,299.34730,3.00063,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.67028,50.69735,70.74496,176.37590,2.25248,-1.81364
101995,299.48300,3.00128,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.67028,50.69735,70.74496,176.33360,2.30525,-2.44789
102995,300.14010,2.99900,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99987,11.67028,50.69429,70.74496,177.01450,2.24962,-1.21570
103993,300.35880,2.99656,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.95959,11.67760,50.69429,70.74496,177.17580,2.27378,-1.30795
104994,299.89520,2.99683,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.90001,11.95593,11.67394,50.69735,70.74496,177.01230,2.28491,-1.34909
105992,299.78570,2.99693,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95593,11.67760,50.69735,70.74801,176.66850,2.26170,-1.53684
106994,299.70030,2.99580,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.95227,11.67760,50.69124,70.74191,176.11330,2.26170,-2.59810
107994,299.67430,2.99783,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.98889,11.67394,50.66378,70.74496,176.80870,2.33736,-2.02144
108993,300.16050,2.99889,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.67394,50.65157,70.74191,176.87320,2.28968,-1.19655
109996,300.36440,2.99810,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99255,11.71423,50.65462,70.69613,175.98650,2.30557,-0.96893
110993,300.08080,2.99691,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,12.00720,11.71056,50.66072,70.70528,175.75280,2.26965,-1.38753
111992,299.68730,2.99881,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.90001,11.99621,11.70690,50.66072,70.69613,176.24900,2.29158,-1.68185
112995,299.73930,3.00248,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.99621,11.71056,50.66072,70.70223,176.57610,2.27728,-1.27364
113991,299.71890,3.00225,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.99621,11.70324,50.65462,70.70528,175.99310,2.28364,-1.47820
114992,299.81360,3.00130,16.10001,12.10001,12.30000,11.90001,11.40001,11.50000,10.70000,11.80000,11.98889,11.67394,50.65462,70.67477,175.79510,2.25693,-1.53899
115993,299.76900,2.99643,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.99621,11.67028,50.66378,70.66561,176.08210,2.28109,-2.07114
116997,299.36400,2.99550,16.10001,12.00000,12.30000,11.90001,11.40001,11.40001,10.60001,11.80000,11.95227,11.67394,50.66072,70.66256,176.27130,2.23373,-2.51585
117993,299.49220,2.99878,16.10001,12.00000,12.20000,11.90001,11.30000,11.40001,10.60001,11.80000,11.95593,11.66662,50.65157,70.66866,176.34580,2.33037,-1.33283
118995,299.57780,3.00155,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.80000,11.94860,11.70324,50.66072,70.74191,176.13000,2.30112,-1.70815
119994,299.54990,3.00025,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.70000,11.70000,11.94494,11.71056,50.65462,70.74801,176.07880,2.30398,-1.60103
120992,299.70030,3.00164,16.10001,12.00000,12.30000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.71056,50.65462,70.74496,176.29020,2.25852,-1.37251
121997,300.45700,3.00168,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.71056,50.66072,70.74191,176.90990,2.26488,-3.01187
122994,301.22660,3.00225,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.93396,11.70690,50.65157,70.74191,177.78220,2.30335,-3.77953
123996,301.38730,2.99869,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95227,11.66296,50.65157,70.82125,177.68990,2.29635,-4.01717
124997,301.67710,2.99569,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.92297,11.64098,50.63631,70.79379,177.09350,2.31225,-3.28671
125994,301.66040,2.99472,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95227,11.67028,50.66072,70.81820,177.29710,2.27919,-3.74072
126995,301.50550,2.99569,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67394,50.65462,70.81210,177.67760,2.25884,-4.57329
127995,301.42420,2.99850,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67028,50.66072,70.81820,177.06790,2.29222,-4.07941
128994,301.33930,3.00173,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67760,50.66072,70.77853,176.44600,2.29476,-4.62996
129993,301.56820,3.00275,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.60001,11.70000,11.95227,11.66296,50.66072,70.78463,176.60400,2.32909,-4.34242
130999,301.00300,3.00080,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67028,50.69429,70.77547,176.13000,2.26552,-3.92258
131993,300.15490,2.99961,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95227,11.67760,50.68819,70.79073,175.96640,2.29667,-3.49182
132992,299.80980,2.99862,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.66296,50.69735,70.85177,176.10660,2.28109,-2.60419
133994,299.31200,2.99780,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95227,11.67028,50.69429,70.85177,175.80400,2.27728,-2.82269
135000,299.19660,2.99656,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67028,50.70040,70.84872,176.16220,2.26838,-2.47920
135993,299.33980,2.99670,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95959,11.67394,50.73702,70.84566,176.22230,2.32878,-2.39766
136995,299.47370,3.00028,16.10001,12.10001,12.20000,12.00000,11.40001,11.50000,10.60001,11.80000,11.95227,11.67028,50.73397,70.84566,176.22790,2.25916,-2.07973
137992,299.66320,3.00163,16.10001,12.10001,12.20000,11.90001,11.40001,11.40001,10.60001,11.80000,11.95593,11.68127,50.73397,70.81515,176.83650,2.27124,-1.63322
138995,299.79320,3.00180,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95959,11.67394,50.73397,70.82125,177.09910,2.32592,-1.36591
139995,299.95650,3.00193,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.94860,11.67760,50.77670,70.81210,177.17030,2.24517,-0.70215
140998,299.56290,3.00236,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.94860,11.66662,50.76754,70.81210,176.48050,2.25089,-0.93155
141994,299.42350,3.00098,16.10001,12.10001,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95227,11.67394,50.77670,70.81210,175.85180,2.27696,-1.84457
143000,299.43090,3.00093,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.70000,11.94860,11.67760,50.76449,70.85177,175.34560,2.24740,-2.48171
143997,299.27480,2.99839,16.10001,12.00000,12.20000,11.90001,11.30000,11.50000,10.60001,11.80000,11.95959,11.67394,50.77364,70.84566,175.73950,2.30652,-1.98352
144996,299.72260,2.99643,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95959,11.67394,50.73092,70.85177,176.35470,2.26583,-1.12074
145996,299.99540,2.99681,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95959,11.67394,50.73092,70.85482,176.07770,2.29158,-0.85109
146999,299.99730,2.99657,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67394,50.73092,70.91891,176.74410,2.29635,-0.69678
147994,299.98430,2.99935,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95959,11.67760,50.73397,70.93112,177.41170,2.31988,-0.81175
148992,299.83400,2.99803,16.10001,12.00000,12.20000,11.90001,11.40001,11.40001,10.60001,11.80000,11.96325,11.67760,50.72787,70.94028,176.85210,2.27664,-1.38271
149994,299.77460,3.00026,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.95593,11.67760,50.73702,70.92807,176.74640,2.30525,-1.73479
150992,299.68730,3.00436,16.10001,12.00000,12.20000,11.90001,11.40001,11.50000,10.60001,11.80000,11.94860,11.67028,50.73702,70.92197,176.99220,2.25121,-2.09599
151994,299.91560,3.00515,16.10001,12.00000,12.20000,11.90001,11.30000,11.50000,10.60001,11.80000,11.94860,11.67394,50.72787,70.88840,176.48380,2.24867,-2.36046
