Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
49004,300.06960,0.00271,17.00000,12.30000,12.40001,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.59154,51.00558,177.71770,1.62183,1.55931
49994,300.47740,0.00246,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.59154,51.00253,177.55750,1.58940,1.08440
50996,300.09190,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.59764,51.00253,179.19410,1.62214,0.89252
51995,300.11790,0.00249,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16468,12.42470,51.59154,51.00253,178.87370,1.57859,0.94992
52995,300.25880,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42470,51.59154,51.00253,178.57330,1.60657,1.40875
53994,299.99360,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15369,12.42104,51.59154,51.00558,179.02730,1.58432,1.97989
54996,299.86550,0.00265,17.00000,12.30000,12.40001,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.59459,51.01474,178.46760,1.58336,0.92595
55995,299.81730,0.00274,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.59154,51.01169,177.89790,1.66633,1.04504
56998,299.87300,0.00253,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16834,12.42836,51.62511,51.04831,177.54520,1.65044,1.30631
57994,299.91380,0.00244,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.63121,51.04526,178.11040,1.67237,1.05972
58994,299.69470,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.63121,51.04526,179.07620,1.66760,1.88602
59997,299.82100,0.00254,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16834,12.42104,51.62511,51.04526,178.74350,1.61070,1.61958
60996,299.88780,0.00266,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.62511,51.04221,178.02810,1.63581,0.85086
61994,299.70030,0.00260,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.62511,51.04526,178.52990,1.61483,0.84264
62995,299.73370,0.00272,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16834,12.42470,51.62206,51.04831,178.72130,1.64694,1.02306
63995,300.01210,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15369,12.41737,51.63121,51.05136,178.53320,1.54108,1.43541
64997,300.11230,0.00262,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42470,51.62511,51.04526,178.82810,1.60879,1.66698
65996,299.94350,0.00265,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42470,51.63121,51.04221,179.00830,1.61197,2.00403
67001,299.93230,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42470,51.62206,51.03916,179.16410,1.65107,2.43265
67993,299.86930,0.00250,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.62511,51.04831,178.85150,1.62087,1.37962
68999,299.77460,0.00255,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15369,12.41737,51.63121,51.03916,178.24730,1.59067,0.14490
69995,300.08820,0.00253,17.00000,12.30000,12.40001,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.62511,51.04526,178.39420,1.67301,0.92400
70998,300.16980,0.00251,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16834,12.42104,51.59154,51.04526,178.55440,1.58114,0.93723
71992,300.04180,0.00269,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.14637,12.42104,51.58849,51.04831,177.89010,1.62055,0.34196
72993,300.30880,0.00250,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.59154,51.04526,177.77110,1.58749,1.33562
73994,300.29580,0.00248,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.59459,51.04831,178.84810,1.66347,1.66429
74995,300.30690,0.00244,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.59459,51.04831,179.70930,1.64090,2.43568
75994,300.14940,0.00246,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.41737,51.59154,51.04526,178.97160,1.60148,2.50435
77000,299.90820,0.00267,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15369,12.42104,51.59154,51.04221,178.36970,1.59989,1.16629
77998,299.93610,0.00250,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.59459,51.04221,178.57330,1.62882,1.29593
79000,299.83950,0.00242,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16468,12.42104,51.59154,51.04221,178.40080,1.64916,1.58685
80003,299.99730,0.00256,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16468,12.42104,51.55797,51.02085,178.33300,1.63200,1.56290
80996,300.12520,0.00239,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15369,12.42104,51.55797,50.99948,179.01500,1.58749,2.07555
81995,300.14750,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.56102,51.00558,179.82830,1.65584,2.28066
82995,300.12340,0.00262,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.55186,51.01169,179.84500,1.62469,1.74619
83999,300.05480,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.10001,11.30000,12.40001,12.16101,12.42470,51.51524,50.99948,179.17740,1.60529,1.63425
84998,300.03990,0.00254,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.14637,12.41005,51.52440,50.97202,179.09070,1.62151,1.55307
85996,300.26430,0.00252,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.51524,50.97812,179.03280,1.63994,2.17748
86995,300.11970,0.00265,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15003,12.41737,51.52745,50.97812,178.80580,1.64662,2.17265
88005,299.65760,0.00273,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.52135,50.98422,178.85700,1.59735,1.36316
88998,300.05110,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.30000,11.30000,12.50000,12.16101,12.41737,51.52440,50.98422,178.76130,1.58304,2.00153
89996,300.26250,0.00251,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.52135,50.95065,178.36520,1.56810,1.98222
90996,299.89150,0.00251,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42836,51.52135,50.94760,177.91690,1.64280,0.96637
91994,299.70210,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.51524,50.94760,178.68350,1.59321,0.67114
92995,299.99170,0.00251,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.52440,50.95065,179.04390,1.61769,1.39768
93996,300.30510,0.00262,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.52440,50.94760,178.67790,1.61388,1.97472
94996,300.19940,0.00269,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.52135,50.90488,178.20060,1.57668,1.65964
95995,299.85440,0.00258,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.52135,50.90182,178.00700,1.58876,1.75870
96998,299.63900,0.00264,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.41737,51.52135,50.90182,178.70240,1.61133,1.84828
97995,299.82290,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.14637,12.41737,51.44810,50.89877,179.31650,1.66919,1.81682
98997,300.17720,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16468,12.42104,51.44810,50.86826,179.60580,1.62119,2.35469
99995,300.14940,0.00250,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15003,12.42470,51.45726,50.86215,178.56550,1.60339,2.53958
100998,299.87110,0.00245,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.41737,51.45726,50.87131,177.66980,1.62627,1.91838
101995,299.66870,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.45115,50.86215,177.37610,1.62214,1.20438
102994,299.66870,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.44810,50.85909,177.35610,1.60116,1.38283
103999,299.85810,0.00260,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.16468,12.41737,51.44810,50.86826,178.28070,1.59512,1.84131
104995,299.96760,0.00251,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.44200,50.86520,179.15300,1.59099,1.94341
105995,299.66130,0.00250,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15369,12.41005,51.45420,50.87131,178.87040,1.62183,1.13821
106995,299.45690,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.41737,51.41758,50.87436,177.48630,1.63613,1.19902
108000,299.51460,0.00251,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.41148,50.87436,177.46180,1.58686,2.49345
108993,299.65020,0.00249,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.41453,50.87436,177.57300,1.60148,1.96361
109994,299.57030,0.00261,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.40843,50.86826,177.78000,1.64567,1.48441
110993,299.45140,0.00250,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.41737,51.40232,50.86826,178.68350,1.67905,2.38741
111994,299.79320,0.00258,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16834,12.42104,51.38096,50.86520,179.23860,1.57192,2.26814
113013,299.70030,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42470,51.37181,50.78890,179.45670,1.61261,1.42593
113996,299.62410,0.00242,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.14637,12.42104,51.37486,50.79195,179.14960,1.59035,1.41644
114994,299.95650,0.00253,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.15369,12.41005,51.37486,50.78585,178.94490,1.69653,2.15317
115995,299.97500,0.00260,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.33824,50.78890,178.88590,1.57637,1.83434
116995,299.88220,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15003,12.42104,51.33519,50.80111,178.80140,1.62659,1.43933
117992,299.86180,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.40001,12.50000,12.16468,12.42104,51.33213,50.72176,179.10070,1.59417,1.78355
118999,299.55540,0.00277,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.15369,12.42104,51.34129,50.72787,178.48090,1.63676,1.36316
120002,299.53500,0.00266,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.33824,50.72482,178.79580,1.65107,1.89710
120994,299.79500,0.00252,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16468,12.41005,51.31076,50.71261,179.49340,1.62405,2.42853
121999,299.91380,0.00237,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.42104,51.30771,50.71871,178.90480,1.59449,2.55193
122995,300.05480,0.00269,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.40638,51.31076,50.71261,179.08620,1.59925,1.88673
124000,299.89710,0.00244,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.40638,51.30771,50.70956,179.16630,1.61610,1.00142
124998,299.69290,0.00259,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.16468,12.41005,51.30771,50.72482,178.64780,1.62786,1.33455
126001,299.88780,0.00252,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.41005,51.31076,50.71566,178.66230,1.64853,2.41798
127001,300.01770,0.00268,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16468,12.40638,51.30771,50.71566,178.29620,1.59703,1.49565
127998,299.82660,0.00251,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.13904,12.38807,51.30161,50.67293,178.02700,1.65838,1.33777
128999,299.83770,0.00244,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.31382,50.67904,177.62980,1.59449,2.53905
130000,299.81730,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.10001,11.30000,12.40001,12.14270,12.40638,51.27109,50.68514,176.98560,1.58399,2.02316
131001,299.92490,0.00261,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.27414,50.68819,177.72440,1.62405,2.33197
131993,300.06040,0.00263,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.15003,12.41737,51.27414,50.71871,179.12630,1.60370,2.30016
133000,299.62790,0.00258,17.00000,12.30000,12.40001,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.27414,50.72176,178.97500,1.59989,1.32793
133999,299.68730,0.00254,17.00000,12.30000,12.50000,12.10001,12.10001,12.10001,11.30000,12.50000,12.16101,12.42104,51.27719,50.71261,178.08820,1.62596,1.65373
134999,299.90450,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.41737,51.27719,50.72176,178.11160,1.59480,2.39079
136000,299.78570,0.00266,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.27109,50.72176,178.76350,1.63994,2.42210
136999,299.86000,0.00257,17.00000,12.30000,12.50000,12.20000,12.10001,12.10001,11.30000,12.50000,12.16468,12.42104,51.27719,50.68514,179.43560,1.59830,2.39581
138000,299.62600,0.00244,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.42104,51.27719,50.68819,179.12630,1.57255,1.90801
138996,299.62410,0.00253,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.23752,50.68819,178.65670,1.63009,1.91516
139999,299.65760,0.00257,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.41737,51.23447,50.67598,177.94020,1.63486,1.65248
140997,299.62600,0.00266,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.23447,50.67598,177.80780,1.60116,1.22315
141994,299.98060,0.00252,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.23447,50.64547,179.05730,1.62405,1.82146
142993,299.98250,0.00255,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16468,12.41005,51.23142,50.63631,179.75600,1.58559,2.15030
143997,299.88040,0.00252,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.15369,12.41737,51.23752,50.64241,179.27090,1.65234,2.36755
144997,299.93610,0.00263,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.40001,12.16834,12.41737,51.23447,50.64547,178.71130,1.55062,2.05106
145996,299.60750,0.00268,17.00000,12.30000,12.50000,12.10001,12.10001,12.10001,11.30000,12.50000,12.15369,12.42470,51.23447,50.59969,177.60750,1.58972,1.74350
146995,299.42350,0.00261,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16468,12.42104,51.23447,50.61190,178.19610,1.65393,1.51765
147996,299.78570,0.00266,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.41737,51.22837,50.59664,178.91820,1.63645,0.85693
148993,300.13640,0.00257,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.16101,12.41737,51.23447,50.60274,178.33300,1.68286,1.73222
149994,299.79870,0.00249,17.00000,12.30000,12.50000,12.20000,12.10001,12.20000,11.30000,12.50000,12.16101,12.41737,51.23142,50.61495,177.93580,1.61610,1.69576
150996,299.64460,0.00282,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41005,51.23447,50.56917,177.85010,1.61769,1.36728
151995,300.00660,0.00257,17.00000,12.30000,12.50000,12.20000,12.10001,12.10001,11.30000,12.50000,12.15369,12.41005,51.23752,50.56917,178.71350,1.60021,2.54869
152996,299.79130,0.00259,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.23447,50.56917,178.40310,1.60116,1.95433
153994,299.48110,0.00266,17.00000,12.30000,12.50000,12.10001,12.10001,12.20000,11.30000,12.50000,12.16101,12.42104,51.23142,50.56917,178.39530,1.57223,1.20509
