Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
38989,300.16790,5.29658,15.20000,11.90001,12.10001,11.90001,10.80000,10.70000,10.50000,11.10001,11.82409,11.17954,50.94760,77.74895,176.43820,3.29897,-8.12346
39989,300.75140,5.50629,15.20000,11.90001,12.20000,11.90001,10.80000,10.70000,10.50000,11.10001,11.82409,11.17588,50.95370,78.11823,175.87630,3.33839,-7.29573
40990,300.58110,5.62249,15.10001,11.90001,12.20000,11.90001,10.80000,10.70000,10.50000,11.10001,11.82043,11.18320,50.95065,78.12433,176.25570,3.34792,-7.07221
41988,300.59590,5.56620,15.10001,12.00000,12.10001,11.90001,10.80000,10.70000,10.50000,11.10001,11.82775,11.17954,50.95065,78.45088,176.45490,3.39847,-6.35016
42990,300.99370,5.31890,15.10001,11.90001,12.10001,11.80000,10.80000,10.70000,10.50000,11.10001,11.82775,11.18320,50.95370,78.73470,175.98090,3.40292,-5.16998
43989,301.19890,4.98954,15.00000,12.00000,12.20000,11.80000,10.80000,10.70000,10.50000,11.10001,11.82409,11.18320,50.91708,78.73165,176.48270,3.29802,-5.63062
44991,300.91050,4.84655,15.00000,11.90001,12.10001,11.90001,10.80000,10.60001,10.50000,11.10001,11.82409,11.18320,50.90488,79.02158,176.81980,3.32090,-7.10851
45988,300.54400,4.99231,14.90001,11.90001,12.10001,11.90001,10.80000,10.70000,10.50000,11.10001,11.82775,11.18687,50.90182,79.01242,176.75080,3.40228,-7.55286
46988,300.70320,5.19625,14.90001,12.00000,12.10001,11.90001,10.80000,10.70000,10.60001,11.10001,11.82409,11.17954,50.91708,79.31150,177.04680,3.36414,-6.68025
47990,300.61440,5.33891,14.80000,12.00000,12.20000,11.90001,10.80000,10.60001,10.60001,11.10001,11.82409,11.18687,50.95370,79.31150,176.94440,3.32790,-6.60353
48989,300.56260,5.36999,14.80000,11.90001,12.20000,11.90001,10.80000,10.70000,10.60001,11.00000,11.82043,11.17588,50.95065,79.53123,176.14780,3.30978,-7.07130
49987,301.09540,5.08260,14.70000,11.90001,12.10001,11.80000,10.80000,10.70000,10.60001,11.00000,11.82043,11.17588,50.94760,79.52208,176.24350,3.31455,-6.33443
50991,301.15450,4.70301,14.70000,11.90001,12.10001,11.90001,10.80000,10.70000,10.60001,11.00000,11.82043,11.17954,50.95065,79.74181,176.26130,3.28339,-5.68819
51991,300.47920,4.43046,14.70000,11.90001,12.10001,11.90001,10.80000,10.60001,10.60001,10.90001,11.82409,11.18320,50.94760,79.74792,175.59150,3.27100,-3.85945
52988,299.62410,4.51210,14.60001,11.90001,12.20000,11.90001,10.80000,10.60001,10.60001,11.00000,11.80944,11.17954,50.95065,79.96765,176.14560,3.29007,-2.35062
53988,298.93980,4.84314,14.60001,11.90001,12.10001,11.90001,10.80000,10.60001,10.60001,11.00000,11.82409,11.17954,50.95370,80.18739,176.13550,3.26241,-4.35960
54994,298.74990,5.15945,14.50000,11.90001,12.20000,11.90001,10.80000,10.50000,10.60001,11.00000,11.82775,11.17954,50.95065,80.19044,175.17870,3.28021,-5.43086
55990,299.13530,5.37245,14.50000,11.90001,12.20000,11.90001,10.80000,10.60001,10.60001,11.00000,11.82409,11.17954,50.95065,80.35828,175.55920,3.21377,-4.24141
56990,299.16500,5.43409,14.40001,12.00000,12.10001,11.90001,10.80000,10.50000,10.60001,11.00000,11.82043,11.18320,50.95065,80.36134,175.32670,3.29102,-4.36354
57989,299.03480,5.09316,14.40001,11.90001,12.20000,11.90001,10.80000,10.60001,10.60001,11.00000,11.82043,11.18320,50.95370,80.36134,174.97400,3.34951,-3.43298
58991,299.18360,4.60248,14.30000,11.90001,12.20000,11.90001,10.80000,10.50000,10.60001,10.90001,11.82409,11.18320,50.94760,80.36134,175.65270,3.35206,-1.68062
59990,299.26540,4.22926,14.30000,11.90001,12.20000,11.90001,10.80000,10.60001,10.60001,10.90001,11.82409,11.17588,50.95065,80.35218,175.93190,3.32948,-2.39551
60991,299.31010,4.15728,14.30000,11.90001,12.10001,11.90001,10.80000,10.60001,10.60001,10.90001,11.82775,11.17954,50.95370,80.77334,175.69940,3.24620,-3.72517
61991,299.28220,4.44790,14.30000,11.90001,12.20000,11.80000,10.80000,10.60001,10.60001,10.90001,11.81310,11.18320,50.95065,80.77029,176.06660,3.24334,-3.96245
62990,299.22450,4.85515,14.20000,11.90001,12.10001,11.80000,10.70000,10.50000,10.60001,10.90001,11.82043,11.13560,50.95065,80.91677,176.87540,3.34983,-2.28786
63990,299.39750,5.20652,14.20000,11.90001,12.10001,11.90001,10.80000,10.50000,10.60001,10.90001,11.82775,11.14292,50.94760,80.90456,176.31690,3.32281,-1.88374
64990,299.38450,5.44200,14.20000,11.90001,12.10001,11.90001,10.70000,10.50000,10.60001,10.90001,11.82043,11.14292,50.95370,80.91372,176.24570,3.34888,-2.23816
65987,299.28590,5.30262,14.20000,11.90001,12.20000,11.90001,10.70000,10.50000,10.60001,10.90001,11.82043,11.13194,50.94760,80.91372,176.08660,3.32790,-2.49475
66989,299.53500,4.84527,14.20000,11.90001,12.10001,11.90001,10.70000,10.50000,10.60001,10.90001,11.82409,11.14292,50.95065,81.16398,174.71030,3.22808,-3.57246
67987,299.51460,4.31276,14.20000,11.90001,12.20000,11.80000,10.70000,10.50000,10.60001,10.80000,11.82043,11.13560,50.94760,81.16398,174.44660,3.22871,-3.39131
68994,299.59260,3.97226,14.10001,11.90001,12.20000,11.90001,10.70000,10.50000,10.60001,10.90001,11.82409,11.14292,50.94760,81.25858,175.38010,3.20710,-2.76028
69989,299.28780,3.97986,14.10001,11.90001,12.10001,11.90001,10.70000,10.50000,10.60001,10.90001,11.82409,11.14292,50.94760,81.25858,175.97310,3.29579,-3.81064
70991,299.17620,4.35233,14.10001,11.90001,12.10001,11.90001,10.70000,10.40001,10.60001,10.90001,11.77282,11.14292,50.95065,81.25858,176.47380,3.23698,-4.86511
71991,299.97500,4.79472,14.10001,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.77648,11.13194,50.94150,81.26469,176.47820,3.27831,-5.98377
72994,300.76620,5.15894,14.00000,11.90001,12.20000,11.90001,10.70000,10.50000,10.60001,10.90001,11.77648,11.14292,50.94760,81.26469,176.14560,3.27258,-7.91710
73990,300.92720,5.41706,14.00000,12.00000,12.10001,11.80000,10.70000,10.50000,10.60001,10.90001,11.77648,11.12461,50.94455,81.47832,176.69410,3.33139,-7.55733
74988,301.07140,5.41376,14.00000,11.90001,12.10001,11.80000,10.70000,10.50000,10.60001,10.90001,11.78014,11.13560,50.95370,81.49053,176.98220,3.31137,-6.27487
75988,301.69000,4.91786,14.00000,12.00000,12.10001,11.90001,10.70000,10.50000,10.60001,10.90001,11.76916,11.13560,50.95370,81.52410,176.16670,3.35142,-5.05626
76989,301.80070,4.21495,14.00000,11.90001,12.10001,11.90001,10.70000,10.40001,10.60001,10.90001,11.78014,11.13560,50.95065,81.52410,176.05100,3.30056,-4.18633
77990,301.91310,3.53027,14.00000,11.90001,12.20000,11.90001,10.70000,10.50000,10.60001,10.80000,11.77282,11.13194,50.94760,81.52715,176.52830,3.17881,-3.84480
78988,301.87070,3.05432,14.00000,11.90001,12.10001,11.80000,10.70000,10.50000,10.60001,10.80000,11.78014,11.14292,50.95065,81.53020,176.60840,3.08121,-4.38696
79987,301.72320,2.87247,14.00000,11.90001,12.10001,11.80000,10.70000,10.50000,10.60001,10.90001,11.78014,11.10264,50.92014,81.56683,177.44620,3.12540,-5.24455
80988,301.54050,2.97626,14.00000,12.00000,12.20000,11.80000,10.70000,10.50000,10.60001,10.80000,11.78014,11.09531,50.92014,81.56072,177.27820,3.03639,-6.01756
81986,300.55520,3.42038,14.00000,11.90001,12.10001,11.80000,10.70000,10.50000,10.60001,10.90001,11.77282,11.09164,50.92319,81.55767,176.70630,3.05038,-5.35613
82989,299.37330,4.09935,14.00000,11.90001,12.20000,11.90001,10.70000,10.50000,10.60001,10.90001,11.76916,11.09164,50.91098,81.55767,176.93770,3.08725,-5.00745
83990,299.00680,4.69122,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.77648,11.08798,50.91403,81.55462,176.48490,3.16736,-5.17786
84991,299.04780,5.14042,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.82775,11.09164,50.91708,81.52105,175.87070,3.15465,-5.23383
85988,298.74990,5.45727,14.00000,11.90001,12.20000,11.90001,10.70000,10.40001,10.60001,10.80000,11.82775,11.08798,50.91403,81.51800,175.67940,3.23444,-5.82515
86989,298.87840,5.66091,14.00000,11.90001,12.20000,11.80000,10.70000,10.30000,10.70000,10.80000,11.82043,11.09164,50.91403,81.52715,176.38250,3.29929,-5.59288
87989,298.96410,5.77761,14.00000,11.90001,12.10001,11.90001,10.70000,10.40001,10.60001,10.80000,11.82043,11.07700,50.91403,81.52410,176.80640,3.32345,-4.71956
88991,299.04220,5.59762,14.00000,11.90001,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.81310,11.07700,50.93845,81.51800,175.90520,3.32059,-3.39078
89985,299.62230,5.10584,14.00000,11.90001,12.10001,11.80000,10.70000,10.30000,10.60001,10.80000,11.82409,11.09164,50.95065,81.22807,175.85180,3.30119,-2.33363
90990,299.66500,4.50387,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.90001,11.82409,11.08798,50.94455,81.18839,176.41820,3.34634,-1.30348
91987,299.59260,4.07910,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.82043,11.08798,50.95370,81.19450,175.61930,3.24747,-2.17735
92987,299.69850,3.93467,14.00000,12.00000,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.82775,11.08798,50.95370,81.20365,175.56030,3.23571,-3.67152
94001,299.32310,4.08103,14.00000,11.90001,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.83141,11.09531,50.95370,81.20670,176.43930,3.24207,-4.23048
94990,299.18360,4.51326,14.00000,11.90001,12.20000,11.80000,10.70000,10.40001,10.70000,10.80000,11.82409,11.09164,50.95065,81.20365,177.26710,3.30310,-3.43817
95989,299.39930,4.95021,14.00000,11.90001,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.82043,11.04770,50.95370,81.22807,177.51630,3.29261,-2.73598
96990,299.16310,5.25057,14.00000,12.00000,12.10001,11.80000,10.70000,10.30000,10.60001,10.80000,11.82409,11.04404,50.94455,81.22196,176.59060,3.33966,-4.05634
97991,299.06080,5.37371,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.82775,11.04770,50.95370,81.22501,175.57590,3.42549,-3.56996
98988,299.64460,5.04335,14.00000,11.90001,12.20000,11.90001,10.70000,10.30000,10.60001,10.80000,11.82775,11.04404,50.91708,81.22501,175.28330,3.39943,-1.48821
99993,300.16420,4.43501,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.82409,11.05869,50.91403,81.22807,176.10330,3.25192,-0.50008
100992,300.33290,3.79618,14.00000,12.00000,12.20000,11.80000,10.70000,10.30000,10.60001,10.80000,11.82409,11.04770,50.91403,81.30436,176.17000,3.18421,-0.48094
101990,300.20130,3.26978,14.00000,11.90001,12.20000,11.80000,10.70000,10.40001,10.60001,10.70000,11.83141,11.04037,50.91708,81.30131,175.49020,3.16291,-0.97429
102990,299.77830,2.99237,14.00000,12.00000,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.80212,11.03305,50.89572,81.29826,175.27660,3.01287,-2.17860
103989,299.14640,3.03131,14.00000,11.90001,12.20000,11.80000,10.70000,10.30000,10.60001,10.80000,11.82775,11.04770,50.91708,81.30436,175.34220,3.03671,-3.55672
104989,298.85050,3.37218,14.00000,11.90001,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.82043,11.04770,50.90488,81.42950,175.75060,3.07136,-4.41307
105991,300.14380,4.01586,14.00000,11.90001,12.10001,11.80000,10.70000,10.40001,10.70000,10.70000,11.83141,11.05502,50.91098,81.45086,176.70410,3.13017,-5.86557
106990,301.04730,4.62267,14.10001,11.90001,12.20000,11.80000,10.70000,10.30000,10.60001,10.80000,11.82409,11.04770,50.91708,81.45086,177.35280,3.21219,-7.37654
107993,300.69030,5.09795,14.00000,11.90001,12.20000,11.80000,10.70000,10.30000,10.60001,10.70000,11.81310,11.04404,50.91098,81.44781,177.18250,3.16927,-8.40401
108990,300.64220,5.43101,14.10001,11.90001,12.20000,11.80000,10.70000,10.40001,10.60001,10.70000,11.82775,11.05502,50.91098,81.45086,177.17700,3.22617,-8.57532
109989,300.09190,5.65194,14.10001,12.00000,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.82043,11.04770,50.91403,81.41424,177.03790,3.28943,-8.59963
110987,300.21980,5.76600,14.10001,11.90001,12.10001,11.80000,10.70000,10.40001,10.60001,10.80000,11.82043,11.04404,50.91403,81.41424,176.51380,3.33012,-7.97128
111987,301.14720,5.51900,14.10001,12.00000,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.83141,11.05502,50.91403,81.40812,176.02980,3.33076,-5.40227
112993,301.42610,4.89484,14.10001,12.00000,12.20000,11.90001,10.70000,10.40001,10.60001,10.80000,11.82775,11.04770,50.91098,81.40507,176.04760,3.27545,-4.08046
113990,301.39280,4.19662,14.10001,11.90001,12.20000,11.80000,10.70000,10.30000,10.60001,10.80000,11.82043,11.04770,50.91098,81.40812,176.07100,3.24843,-4.49818
114989,301.54790,3.61203,14.10001,12.00000,12.20000,11.80000,10.70000,10.30000,10.70000,10.80000,11.82043,11.01108,50.91708,81.37760,176.59060,3.22204,-3.77756
115992,301.60510,3.28536,14.10001,11.90001,12.10001,11.80000,10.70000,10.30000,10.60001,10.80000,11.82043,11.00742,50.91708,81.37760,177.27260,3.20551,-4.55557
116989,301.11390,3.30723,14.10001,12.00000,12.20000,11.90001,10.60001,10.40001,10.60001,10.70000,11.82775,11.01108,50.91403,81.37760,176.92990,3.12508,-6.94722
117990,300.82360,3.72661,14.10001,12.00000,12.20000,11.90001,10.70000,10.40001,10.60001,10.80000,11.82409,11.00742,50.91403,81.37150,176.53720,3.17531,-7.50494
118993,300.99550,4.34249,14.10001,11.90001,12.20000,11.90001,10.70000,10.30000,10.60001,10.80000,11.82775,11.00742,50.91098,81.55462,177.11020,3.18135,-7.35474
119989,301.16380,4.87410,14.10001,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.80000,11.82409,11.00375,50.91098,81.55157,177.61310,3.24906,-7.19487
120989,300.47370,5.27141,14.10001,12.00000,12.20000,11.80000,10.60001,10.30000,10.60001,10.70000,11.83141,11.00742,50.91403,81.55767,177.51190,3.32217,-5.75291
121988,299.31750,5.53675,14.10001,12.00000,12.20000,11.80000,10.60001,10.40001,10.60001,10.80000,11.82409,11.00009,50.91403,81.54852,176.87210,3.28498,-4.76926
122988,298.93980,5.64843,14.10001,12.00000,12.20000,11.80000,10.60001,10.40001,10.60001,10.70000,11.82775,11.00375,50.91098,81.55462,175.96870,3.35524,-3.67493
123990,299.11670,5.49311,14.10001,12.00000,12.20000,11.80000,10.70000,10.40001,10.60001,10.80000,11.82775,11.00742,50.91403,81.65838,175.64260,3.36954,-3.83746
124990,299.61860,5.08203,14.20000,11.90001,12.20000,11.90001,10.60001,10.30000,10.60001,10.70000,11.82409,11.00009,50.92014,81.67364,176.37480,3.36954,-3.28333
125991,300.02510,4.49999,14.10001,11.90001,12.20000,11.80000,10.70000,10.40001,10.70000,10.80000,11.82775,11.00742,50.91403,81.67364,176.64510,3.30851,-1.63788
126991,300.24760,3.97614,14.20000,11.90001,12.20000,11.80000,10.60001,10.40001,10.70000,10.80000,11.81310,11.00009,50.91403,81.67364,176.32800,3.23062,-1.56044
127990,300.08260,3.74390,14.20000,12.00000,12.20000,11.80000,10.60001,10.30000,10.60001,10.80000,11.82775,11.00742,50.91403,81.67669,176.73300,3.22999,-2.33006
128989,299.59450,3.91403,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.60001,10.70000,11.82409,11.00742,50.91403,81.74993,176.54720,3.18993,-3.66115
129990,298.91560,4.40914,14.20000,11.90001,12.20000,11.90001,10.60001,10.40001,10.70000,10.80000,11.82775,11.00742,50.91098,81.74383,175.88520,3.23889,-4.84688
130990,299.03850,4.88774,14.20000,12.00000,12.20000,11.80000,10.60001,10.40001,10.60001,10.80000,11.82043,11.00375,50.91403,81.74078,175.94640,3.30119,-4.67664
131991,299.20220,5.24872,14.20000,12.00000,12.20000,11.80000,10.60001,10.40001,10.60001,10.80000,11.82775,11.00742,50.91098,81.74688,175.93970,3.31550,-4.58812
132995,298.91560,5.43846,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.80000,11.82409,11.00742,50.91403,81.88726,175.32780,3.34316,-5.36006
133994,299.14830,5.17973,14.20000,11.90001,12.20000,11.90001,10.60001,10.40001,10.60001,10.80000,11.82409,11.00742,50.91098,81.89336,174.96060,3.36922,-4.17149
134995,299.43650,4.55018,14.20000,11.90001,12.20000,11.80000,10.60001,10.30000,10.70000,10.80000,11.82043,11.00375,50.87741,81.88421,174.72470,3.29738,-1.65987
135993,299.52940,3.79180,14.20000,12.00000,12.20000,11.80000,10.60001,10.30000,10.70000,10.80000,11.81310,11.00742,50.88351,81.88421,174.70920,3.19947,-0.79620
136993,299.59070,3.21899,14.20000,12.00000,12.20000,11.90001,10.60001,10.30000,10.70000,10.80000,11.82409,11.00742,50.87741,81.89336,175.07740,3.14892,-1.67149
137994,299.78940,2.95524,14.20000,11.90001,12.20000,11.90001,10.60001,10.40001,10.60001,10.70000,11.82775,10.97079,50.87741,81.98492,175.89860,3.18230,-1.41382
138993,299.98060,3.02796,14.20000,12.00000,12.20000,11.80000,10.60001,10.30000,10.70000,10.70000,11.82409,10.95981,50.87741,81.98492,176.59060,3.11618,-1.64038
139994,299.92490,3.19384,14.20000,11.90001,12.20000,11.90001,10.60001,10.40001,10.70000,10.80000,11.86438,10.95981,50.84078,82.00018,176.34140,3.03512,-3.83783
140994,299.11850,3.63087,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.70000,11.86804,10.96347,50.84078,81.99407,176.52720,3.14765,-5.53709
141994,298.95470,4.28109,14.20000,11.90001,12.20000,11.90001,10.50000,10.40001,10.70000,10.70000,11.86071,10.95615,50.83773,81.99712,176.78640,3.10092,-6.02741
142993,299.05340,4.84080,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.80000,11.86438,10.95615,50.84078,82.10395,177.26150,3.20233,-5.36488
144000,298.89140,5.26561,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.70000,11.82409,10.95615,50.83468,82.10090,177.55190,3.16927,-5.31285
144993,298.86540,5.54371,14.20000,12.00000,12.20000,11.80000,10.50000,10.40001,10.70000,10.70000,11.82409,10.95615,50.84689,82.11005,177.41390,3.26591,-4.84883
145994,299.15950,5.71348,14.20000,12.00000,12.20000,11.80000,10.60001,10.40001,10.70000,10.70000,11.82409,10.95981,50.84078,82.10395,177.27040,3.29388,-5.80531
146995,299.97690,5.77135,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.70000,11.82775,10.95248,50.84078,82.03069,177.07570,3.42358,-7.81142
147994,300.91970,5.40012,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.80000,11.82775,10.94882,50.84078,82.03374,176.93770,3.40197,-5.90384
148998,301.61990,4.64233,14.20000,12.00000,12.20000,11.90001,10.60001,10.30000,10.70000,10.70000,11.82043,10.94882,50.80111,82.03374,176.22680,3.28784,-3.23003
149995,301.71950,3.81293,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.70000,11.82409,10.95981,50.80416,82.03069,176.03540,3.27036,-2.95520
150994,301.99050,3.04983,14.20000,12.00000,12.20000,11.90001,10.60001,10.40001,10.70000,10.70000,11.82775,10.95615,50.80721,82.03374,175.99420,3.21187,-3.32480
151987,302.30550,2.47656,14.20000,12.00000,12.20000,11.80000,10.60001,10.30000,10.70000,10.80000,11.82409,10.95981,50.80721,82.03374,176.22120,3.09933,-3.80295
