Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
73990,299.96580,0.00256,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.15369,12.42104,51.23752,50.54780,179.33540,1.62437,1.16789
74988,300.31990,0.00276,17.20000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.16101,12.42104,51.23447,50.54780,180.21550,1.56937,1.94127
75990,300.08260,0.00261,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.15369,12.41737,51.28330,50.56917,179.53570,1.62373,1.90801
76991,299.95830,0.00252,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.41737,51.27719,50.57222,178.74800,1.65298,1.51927
77986,300.44960,0.00271,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.15369,12.42104,51.27414,50.57222,178.94380,1.59067,1.04434
78991,300.18460,0.00253,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16468,12.41737,51.27719,50.57222,178.10600,1.59035,0.37289
79988,300.06410,0.00256,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42104,51.27719,50.56917,178.88590,1.61896,0.78703
80989,300.20310,0.00252,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.41737,51.30771,50.56917,179.58580,1.66569,1.51837
81989,300.05290,0.00267,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.16101,12.42470,51.30771,50.56917,179.36990,1.66092,2.08701
82990,300.05660,0.00268,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16468,12.42104,51.31382,50.57222,179.44780,1.63581,1.81485
83991,299.93790,0.00263,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16101,12.42104,51.31076,50.57528,179.06510,1.62468,1.07796
84987,299.93980,0.00247,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.11341,12.41737,51.33824,50.60274,178.70570,1.58209,1.44811
85990,299.73750,0.00254,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.11707,12.42104,51.34129,50.61190,177.72330,1.60052,1.24568
86986,299.60000,0.00280,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.11341,12.42104,51.34129,50.60884,177.97470,1.58590,0.34338
87990,299.73560,0.00255,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42104,51.34129,50.61495,178.60000,1.63931,0.45461
88989,299.77830,0.00257,17.20000,12.20000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.11707,12.41737,51.34129,50.61495,178.27620,1.59162,0.69618
89987,299.95460,0.00254,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.15369,12.41737,51.37486,50.64852,178.42860,1.66124,1.20509
90986,299.87480,0.00266,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.30000,12.40001,12.16468,12.42470,51.38096,50.65767,179.08290,1.60783,1.66106
91988,299.85440,0.00266,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.16468,12.41005,51.38096,50.64852,178.70900,1.62500,1.26946
92985,299.66130,0.00271,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.15369,12.40638,51.36265,50.63936,178.50650,1.67237,1.54645
93990,299.53870,0.00263,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.30000,12.40001,12.16101,12.41737,51.37181,50.68514,179.01830,1.61864,1.85919
94992,299.54430,0.00271,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42836,51.37181,50.67904,178.76800,1.64503,1.50584
95986,299.78760,0.00255,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10608,12.41737,51.37181,50.67904,178.87370,1.62595,1.74689
96991,299.73370,0.00257,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11707,12.42104,51.38096,50.68819,179.22640,1.63676,1.45132
97989,299.61670,0.00270,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.42470,51.37486,50.67904,179.13070,1.63517,1.25426
98988,299.83400,0.00253,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.42104,51.41758,50.67904,178.88590,1.63390,1.54752
99993,299.76900,0.00257,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.12073,12.42104,51.41758,50.68514,178.31180,1.60434,1.39821
100990,299.84330,0.00265,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.30000,12.40001,12.12073,12.42104,51.41148,50.68514,178.00030,1.60561,1.49834
101991,299.75970,0.00263,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.13172,12.41737,51.41453,50.68514,178.49990,1.61515,1.61009
102988,299.62970,0.00258,17.20000,12.20000,12.40001,12.20000,12.10001,12.10001,11.40001,12.40001,12.12073,12.42104,51.41148,50.68514,179.56130,1.64312,1.31685
103990,300.39770,0.00245,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42104,51.38096,50.67904,179.82390,1.59003,0.00310
104988,301.31890,0.00257,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.30000,12.40001,12.16101,12.42104,51.37486,50.68514,179.61030,1.62882,-1.27882
105999,301.73610,0.00250,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16101,12.42104,51.37181,50.68514,179.72150,1.60052,-0.81407
106994,301.80800,0.00250,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.37486,50.67904,179.63470,1.62182,-0.17535
107992,301.90390,0.00266,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.37486,50.64547,180.03310,1.62786,-0.16803
108991,301.92790,0.00250,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16468,12.41737,51.37486,50.64852,179.62360,1.64407,-0.61041
109991,301.76750,0.00256,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.17200,12.41737,51.38096,50.64547,178.82700,1.64598,-0.88560
110992,301.53680,0.00261,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16468,12.41737,51.37486,50.65157,178.54880,1.57636,-0.41246
111990,300.47740,0.00258,17.20000,12.30000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16834,12.42470,51.37181,50.64547,178.17830,1.62882,0.85497
112995,299.64280,0.00253,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.15369,12.41737,51.31382,50.64852,177.98360,1.62468,1.64551
113989,299.37520,0.00259,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.41737,51.31076,50.64241,177.70990,1.61260,1.41126
114986,299.33430,0.00247,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16834,12.42104,51.31076,50.64547,178.13490,1.65393,1.39856
115986,299.70030,0.00241,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42470,51.30771,50.64547,178.74240,1.63517,1.95378
116988,299.91010,0.00243,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.31687,50.65157,178.60440,1.56937,2.04320
117990,299.80430,0.00257,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42104,51.31382,50.61495,178.39310,1.65202,2.12187
118988,299.66500,0.00252,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42470,51.31076,50.61190,178.63450,1.59957,1.62405
119988,299.65020,0.00256,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42104,51.31382,50.61495,178.37300,1.60847,1.31650
120988,299.67250,0.00268,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16101,12.41737,51.31382,50.61190,178.69570,1.60815,1.77927
121988,299.53310,0.00262,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16468,12.41737,51.23752,50.61190,178.80690,1.64153,1.01233
122988,299.89520,0.00252,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.23447,50.56917,178.85260,1.63804,1.60564
123990,300.26610,0.00263,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.23752,50.57222,179.70590,1.61610,1.78177
124988,299.79320,0.00260,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.23752,50.57833,179.28870,1.56270,0.99695
125990,299.74300,0.00248,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.20700,50.57528,178.27290,1.64058,1.75761
126988,299.84330,0.00277,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.15003,12.42470,51.20090,50.54170,178.56440,1.58463,1.90801
127987,299.93050,0.00260,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42470,51.20395,50.54475,179.28870,1.55888,1.63460
128989,299.82290,0.00251,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16101,12.42836,51.19785,50.54475,179.30870,1.58813,2.27547
129991,299.89710,0.00286,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.42104,51.20395,50.54475,178.97830,1.58304,2.13547
130988,300.17900,0.00247,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42836,51.12766,50.54780,178.75130,1.59830,1.29414
131992,299.70590,0.00257,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.15369,12.41737,51.12156,50.46235,178.14600,1.65965,1.09422
132987,299.65020,0.00261,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.16101,12.42836,51.12461,50.46846,178.52990,1.61642,1.31470
133987,300.05480,0.00255,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.16468,12.42470,51.12156,50.46540,178.86260,1.64662,1.40071
134988,299.91750,0.00244,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.17200,12.43202,51.13376,50.47456,178.31520,1.62882,0.90398
135988,299.71890,0.00258,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.42470,51.10324,50.47151,178.90600,1.63327,1.23871
136987,299.82840,0.00253,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.10975,12.41737,51.09714,50.39521,179.31650,1.66283,1.67931
137993,299.67250,0.00254,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.42104,51.09714,50.39521,178.77690,1.60974,1.27715
138989,299.69660,0.00254,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.42104,51.10324,50.39521,178.38860,1.58431,1.40071
139997,299.51270,0.00260,17.20000,12.20000,12.40001,12.10001,12.10001,12.10001,11.40001,12.40001,12.11341,12.42470,51.06357,50.39216,178.08930,1.61864,0.80133
140988,299.45320,0.00244,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.41737,51.06662,50.40132,178.15380,1.63613,-0.08202
141994,299.86740,0.00260,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42104,51.06968,50.39827,177.86790,1.59544,0.12236
142994,299.90260,0.00262,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11341,12.42470,51.06968,50.40742,178.01250,1.58654,1.00768
143990,300.05660,0.00260,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.42470,51.06968,50.40742,178.77690,1.61070,1.56378
144986,299.91940,0.00267,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16834,12.41737,51.10630,50.39216,178.43090,1.66728,1.30415
146063,299.33430,0.00260,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.43202,51.10324,50.40132,178.40420,1.57827,0.80705
147043,299.34730,0.00240,17.20000,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.40001,12.16834,12.42470,51.10324,50.39216,178.43750,1.64726,0.95761
148018,299.56100,0.00258,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16101,12.41737,51.09714,50.38606,178.29400,1.63168,1.39124
148988,299.72820,0.00273,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.30000,12.10975,12.42836,51.10630,50.39827,178.36080,1.67714,1.71114
149981,299.36220,0.00235,17.20000,12.20000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.12073,12.42470,51.10630,50.39827,177.84900,1.62405,1.32115
150966,299.21340,0.00266,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.41737,51.10324,50.35859,177.41390,1.63963,0.95886
151959,299.50160,0.00269,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.13172,12.42836,51.09714,50.35249,177.88570,1.68445,1.24783
152958,299.85070,0.00281,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.11707,12.42836,51.10324,50.35859,178.98050,1.60402,1.67467
153959,299.74860,0.00267,17.20000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.42470,51.12766,50.35249,178.14050,1.55602,1.67717
