Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
74994,299.84330,0.00256,17.60001,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.16101,12.41737,50.44404,49.63531,178.51660,1.63897,0.96245
75995,300.21060,0.00261,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.40001,12.50000,12.16468,12.42104,50.44404,49.63836,179.43000,1.62912,2.24739
76992,300.27170,0.00280,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.41737,50.44404,49.63226,179.11290,1.61926,1.86313
77992,299.71150,0.00252,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.42470,50.44404,49.62920,177.35500,1.58366,0.58354
78993,299.58140,0.00270,17.70000,12.30000,12.50000,12.10001,12.10001,12.20000,11.40001,12.40001,12.16468,12.45766,50.44404,49.67193,177.26260,1.63420,0.84300
79992,300.01400,0.00283,17.60001,12.30000,12.50000,12.20000,12.10001,12.10001,11.50000,12.50000,12.16468,12.47231,50.47761,49.66888,178.39640,1.58620,1.66965
80999,300.13820,0.00264,17.70000,12.30000,12.40001,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.47963,50.47761,49.67803,178.70350,1.61100,1.26892
81999,300.16420,0.00246,17.70000,12.30000,12.40001,12.20000,12.10001,12.20000,11.40001,12.50000,12.15369,12.46498,50.47456,49.66582,178.08820,1.59320,0.97888
82997,300.14940,0.00256,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.47231,50.48066,49.67193,177.62200,1.60496,0.45836
83995,299.93610,0.00257,17.70000,12.30000,12.40001,12.20000,12.10001,12.20000,11.50000,12.40001,12.16101,12.47231,50.47761,49.67193,178.19390,1.64724,0.42224
84999,299.73930,0.00260,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.40001,12.50000,12.15369,12.46132,50.47151,49.66888,177.47510,1.61863,0.60463
85996,299.90260,0.00270,17.70000,12.30000,12.40001,12.10001,12.10001,12.20000,11.40001,12.50000,12.16834,12.46498,50.47151,49.67193,177.60530,1.60750,1.04953
86994,299.93420,0.00262,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.16101,12.46498,50.46846,49.66582,178.40080,1.62562,1.42467
87992,299.76720,0.00274,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.16468,12.47597,50.47456,49.67803,177.63870,1.62467,0.28008
88993,299.94530,0.00248,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.40001,12.50000,12.16834,12.42470,50.47456,49.66888,177.08790,1.64215,-0.69374
89993,299.85440,0.00263,17.70000,12.30000,12.50000,12.10001,12.10001,12.20000,11.40001,12.50000,12.16468,12.42470,50.47456,49.66888,177.28710,1.61704,-0.82982
90997,299.83400,0.00276,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16101,12.42470,50.48066,49.68108,177.95910,1.64056,0.56082
91995,299.93230,0.00260,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.40001,12.50000,12.16101,12.42104,50.46846,49.68108,177.79560,1.59002,1.50693
92995,299.84510,0.00268,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.42836,50.47151,49.67193,177.72990,1.64915,1.01823
93993,299.89900,0.00248,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.40001,12.50000,12.16101,12.42470,50.47456,49.67193,178.22170,1.57253,0.52238
94994,299.92680,0.00265,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.42470,50.47456,49.68108,178.48760,1.60591,0.45836
95994,299.88970,0.00267,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16101,12.41737,50.47761,49.68108,178.17940,1.60432,0.14366
96996,299.87850,0.00265,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16834,12.42104,50.47761,49.67193,178.28400,1.57667,0.28044
97997,299.93050,0.00270,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.15369,12.47231,50.50813,49.67193,178.29070,1.61259,0.72050
98994,299.79870,0.00268,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.47597,50.51423,49.66888,178.19390,1.59002,0.57549
99992,299.56470,0.00258,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.46498,50.51423,49.66582,177.75550,1.64438,0.53508
100996,299.85810,0.00268,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.15369,12.47231,50.51423,49.67193,177.59640,1.61418,1.17183
101996,299.93420,0.00265,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.16468,12.47231,50.51423,49.67193,178.39420,1.55759,1.11961
102995,299.71700,0.00254,17.70000,12.30000,12.50000,12.20000,12.10001,12.10001,11.50000,12.40001,12.16468,12.47231,50.51728,49.68108,178.51100,1.61831,1.04701
103995,299.64090,0.00256,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16101,12.47231,50.50813,49.66582,178.24060,1.57953,0.69083
104995,299.77460,0.00252,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.15003,12.45766,50.50813,49.66582,177.70100,1.65042,0.66740
105994,299.97870,0.00277,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.47597,50.51423,49.67803,177.78670,1.52612,1.13213
106996,300.02330,0.00273,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.16468,12.46132,50.51423,49.67193,178.26840,1.57381,0.59981
107993,299.96200,0.00260,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.16468,12.47231,50.51118,49.66277,177.95800,1.61545,0.59874
108993,299.80980,0.00263,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16101,12.46498,50.51118,49.67193,177.52080,1.55791,0.36143
109994,299.93420,0.00259,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16101,12.46498,50.51728,49.66888,177.40620,1.59797,0.28741
110994,299.98800,0.00246,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.46498,50.51423,49.66582,177.52080,1.60782,0.52238
111993,299.91380,0.00260,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.15369,12.46498,50.51118,49.66888,177.94580,1.60560,0.18694
112995,299.82470,0.00258,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.40001,12.16468,12.46498,50.50813,49.66277,178.46980,1.60814,0.08054
113992,299.55730,0.00255,17.60001,12.30000,12.50000,12.30000,12.20000,12.20000,11.50000,12.50000,12.16101,12.46132,50.51118,49.66277,178.30400,1.61958,0.38451
114996,299.65200,0.00262,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.47231,50.51423,49.66582,177.10240,1.57540,0.57191
115999,299.57400,0.00257,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.16101,12.47963,50.51423,49.67193,177.57640,1.58748,0.69762
116994,299.64830,0.00261,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16101,12.42470,50.51728,49.70550,178.71130,1.63802,0.98534
117997,299.99170,0.00265,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.15369,12.42104,50.50813,49.70855,178.12940,1.59288,1.14609
118994,299.85810,0.00255,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.16468,12.42104,50.51423,49.70855,177.58200,1.60369,1.00089
119993,300.00470,0.00273,17.70000,12.30000,12.50000,12.20000,12.10001,12.30000,11.50000,12.50000,12.16468,12.42836,50.51423,49.70245,177.65980,1.60083,1.24406
120995,299.95280,0.00266,17.70000,12.30000,12.50000,12.20000,12.10001,12.30000,11.50000,12.50000,12.16101,12.42470,50.55086,49.70550,177.36830,1.58430,0.37181
121996,300.12710,0.00267,17.70000,12.30000,12.50000,12.20000,12.10001,12.20000,11.50000,12.50000,12.16468,12.47597,50.55086,49.70855,178.13270,1.67076,0.97496
122995,300.21060,0.00265,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.16468,12.47597,50.55391,49.70855,178.40310,1.64025,0.96011
123997,299.52750,0.00261,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.16101,12.47231,50.55086,49.70550,177.65320,1.61958,-0.54353
124995,299.51270,0.00252,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.16834,12.47963,50.55086,49.70855,178.20610,1.60623,-0.11922
125996,299.87300,0.00261,17.70000,12.30000,12.50000,12.30000,12.20000,12.20000,11.50000,12.40001,12.16101,12.47597,50.54475,49.74212,177.98700,1.61005,0.44084
126999,300.03990,0.00247,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.16101,12.47963,50.55391,49.74517,177.38840,1.59733,1.04755
127997,299.96390,0.00263,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.16101,12.47231,50.55696,49.75433,177.65650,1.59828,0.78004
128995,299.70770,0.00267,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.14270,12.46132,50.54170,49.73602,177.67650,1.60909,-0.43053
129995,299.36590,0.00266,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.20496,12.47231,50.55086,49.74822,178.20280,1.60909,-0.27119
130999,299.60560,0.00263,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.19397,12.46132,50.55086,49.73907,178.71010,1.57444,0.52596
131997,299.94350,0.00268,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.19764,12.46498,50.55086,49.73907,177.31490,1.65105,0.82529
132995,299.75600,0.00268,17.70000,12.30000,12.50000,12.30000,12.20000,12.30000,11.50000,12.40001,12.18299,12.45399,50.53865,49.71770,176.99000,1.56268,0.33766
133998,299.55730,0.00246,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.40001,12.20496,12.46498,50.55086,49.74822,177.83010,1.57222,-0.16499
134995,299.59630,0.00251,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.40001,12.15369,12.45399,50.53865,49.73296,178.64890,1.57667,0.45622
135998,300.04740,0.00265,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.16101,12.47597,50.54475,49.70550,179.49680,1.58907,1.24497
136995,300.24760,0.00268,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.15369,12.47597,50.55086,49.70245,177.95360,1.60210,1.03343
137996,299.89340,0.00256,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.16468,12.47597,50.55696,49.70855,176.94440,1.55759,0.00972
138996,299.96200,0.00246,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.20496,12.48695,50.55391,49.70855,178.19060,1.63961,0.91649
139993,300.30690,0.00281,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.20130,12.47597,50.55391,49.70855,178.07040,1.62499,1.67931
140996,300.04740,0.00269,17.60001,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.40001,12.20862,12.47231,50.55391,49.73907,177.07680,1.59542,0.36270
141995,299.75420,0.00257,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.21228,12.47231,50.55391,49.74212,177.66090,1.56204,-0.47916
142996,299.62040,0.00264,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.20130,12.47963,50.55086,49.74212,177.90570,1.70478,-0.48506
143997,299.62410,0.00272,17.70000,12.30000,12.50000,12.30000,12.20000,12.20000,11.50000,12.50000,12.15369,12.47231,50.55086,49.73907,177.54410,1.65805,-0.11545
144996,300.05480,0.00268,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.16101,12.47231,50.54475,49.73907,177.84560,1.55632,0.59068
145999,300.08630,0.00270,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.16834,12.47231,50.55391,49.74822,177.37500,1.55442,1.43182
146998,299.65760,0.00267,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.40001,12.16101,12.47231,50.55086,49.73602,177.34390,1.59447,0.97191
147993,299.70400,0.00271,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.20862,12.46498,50.55086,49.73907,177.95130,1.67267,0.76378
148992,299.75970,0.00260,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.50000,12.20496,12.46498,50.55391,49.73602,178.12820,1.66663,1.57970
149996,299.73000,0.00270,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.20496,12.47231,50.55086,49.73907,177.64760,1.59129,0.91559
150996,299.82660,0.00245,17.70000,12.30000,12.50000,12.20000,12.20000,12.20000,11.50000,12.40001,12.20130,12.46498,50.54475,49.73907,177.39720,1.56173,0.18620
151997,299.86000,0.00271,17.70000,12.30000,12.50000,12.30000,12.20000,12.20000,11.50000,12.40001,12.20862,12.47597,50.55086,49.74212,178.02030,1.60178,0.61267
152996,300.11040,0.00273,17.70000,12.30000,12.50000,12.20000,12.20000,12.30000,11.50000,12.50000,12.20130,12.47963,50.50813,49.74517,178.70570,1.67903,1.35011
