Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
30012,299.77650,5.99491,10.20000,12.90001,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.23835,52.73904,94.14045,177.36390,4.26894,2.61705
31019,299.40870,5.99862,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.23469,52.72683,94.14045,177.71990,4.28896,2.36922
32008,299.39190,6.00314,10.20000,12.80000,13.00000,12.80000,10.10001,9.70000,10.40001,9.80000,12.58217,10.24567,52.73293,94.13740,179.27760,4.26480,2.61383
33008,299.24870,6.00181,10.20000,12.80000,13.00000,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24567,52.73293,94.14350,179.55240,4.31598,1.78861
34005,299.04600,5.99867,10.20000,12.80000,13.10001,12.80000,10.10001,9.70000,10.40001,9.80000,12.60049,10.24567,52.73293,94.14350,179.09400,4.28038,0.56821
35001,299.30640,5.99773,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.23835,52.73904,94.14045,179.24860,4.28483,0.82158
36007,299.25990,6.00253,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.73293,94.14655,179.04950,4.26544,1.08748
37010,299.12410,6.00567,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.23835,52.77261,94.13740,179.02840,4.28165,1.17152
38005,299.12600,6.00358,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.24567,52.77261,94.14350,178.93930,4.24223,1.29025
39002,298.80760,6.00183,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.24567,52.76955,94.13435,178.59000,4.24096,0.89418
40008,298.76670,6.00016,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.58583,10.24567,52.76955,94.14655,178.71010,4.25749,0.51117
41005,299.05900,5.99936,10.20000,12.90001,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.59315,10.25300,52.77261,94.14045,178.74130,4.26798,1.21265
42007,299.22460,5.99840,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.23835,52.77566,94.14350,178.69010,4.28928,2.16626
43006,299.74860,5.99633,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.77261,94.14350,179.14520,4.28928,1.60281
44004,300.64220,5.99487,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.23835,52.76955,94.13740,179.64810,4.23651,-0.50253
45007,301.09170,6.00145,10.10001,12.80000,13.10001,12.70000,10.00000,9.70000,10.40001,9.80000,12.59315,10.24934,52.76955,94.13740,179.84390,4.28801,-0.96817
46010,301.03070,6.00590,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24934,52.73904,94.13740,179.72150,4.23969,-1.10191
47010,300.99930,6.00558,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.50000,9.80000,12.59682,10.23835,52.73293,94.14045,179.68590,4.24350,-1.43558
48008,300.51820,6.00726,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.24934,52.73904,94.17402,179.75160,4.21807,-2.15854
49011,300.44220,6.00597,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24567,52.72988,94.16792,179.70150,4.28514,-2.74057
50009,300.88280,6.00460,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.24934,52.73293,94.16792,179.68030,4.21902,-2.32465
51003,300.96780,6.00210,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.24567,52.70242,94.17402,179.61250,4.27720,-1.80144
52002,300.84210,5.99978,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.70242,94.17402,179.62580,4.27179,-1.85007
53006,300.96410,5.99750,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.59682,10.24567,52.69936,94.18317,179.73600,4.21457,-2.14404
54008,301.24330,5.99258,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.25300,52.69936,94.17097,179.86730,4.24159,-1.77211
55003,301.26910,5.99522,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.24567,52.62612,94.16792,179.92510,4.16848,-2.10095
56015,301.21190,5.99413,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.24567,52.62917,94.17402,178.83700,4.29754,-1.17238
57011,301.10650,5.99266,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.24567,52.63223,94.21064,177.67980,4.25971,-0.54099
58008,300.79770,5.98935,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.62917,94.20454,177.84670,4.27879,-0.51254
59004,299.98990,5.98966,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.24567,52.63528,94.20759,178.15940,4.20185,0.80334
60006,299.44770,5.99213,10.20000,12.80000,13.10001,12.80000,10.10001,9.60001,10.30000,9.80000,12.60049,10.23835,52.62917,94.20759,177.38060,4.30072,2.37297
61008,299.46440,5.99441,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.23469,52.62612,94.21369,176.35140,4.27338,2.15393
62002,299.38820,5.99547,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.80000,12.58583,10.23835,52.63223,94.21674,176.09770,4.28927,1.41686
63000,299.18550,5.99875,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.62612,94.21064,176.66400,4.27974,1.19424
64009,299.18370,6.00401,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.24934,52.59255,94.21064,176.83540,4.22665,1.09767
65002,299.62420,6.00022,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.24567,52.58645,94.20759,176.56390,4.25685,1.97530
66003,299.55170,5.99819,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.23835,52.59866,94.21369,176.94110,4.25685,2.29089
67013,299.11670,5.99747,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.24934,52.58950,94.22285,176.62060,4.20917,0.89508
68006,299.33240,5.99849,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.24934,52.59866,94.21674,176.45150,4.26257,1.13648
69004,299.38450,5.99745,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.25300,52.59866,94.21980,176.49490,4.19836,1.16151
70005,299.36590,5.99945,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58217,10.24567,52.58950,94.20454,176.03760,4.22919,0.93370
71007,299.33620,6.00186,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.23835,52.59255,94.21674,176.41480,4.27815,1.07925
72009,299.32680,6.00499,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.23835,52.58340,94.20759,176.76530,4.20058,1.02454
73005,298.93800,6.00276,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24567,52.58950,94.21369,176.42260,4.27433,1.33228
74008,298.84680,6.00410,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.24567,52.55592,94.21674,176.34800,4.23778,1.00380
75007,299.19290,6.00453,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.24567,52.55592,94.21369,176.62290,4.21107,1.60140
76013,298.97900,6.00385,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.20173,52.55592,94.17402,176.41930,4.26066,2.36243
77011,299.12600,6.00317,10.20000,12.80000,13.10001,12.80000,10.10001,9.60001,10.40001,9.80000,12.59315,10.19440,52.54982,94.18012,176.48050,4.22951,2.45898
78010,299.35100,6.00323,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.20173,52.55592,94.17402,176.53720,4.33537,2.09563
79011,299.91010,6.00826,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.19807,52.55287,94.16792,176.53380,4.25049,0.70178
80008,300.65520,6.00734,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.58583,10.25300,52.55898,94.21369,176.84870,4.24699,-0.63861
81005,300.74030,6.00796,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.24934,52.55287,94.21064,176.92880,4.31916,-1.11891
82012,300.80690,6.00432,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.24934,52.55287,94.20759,176.64510,4.23110,-0.58049
83006,300.93830,5.99796,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.24567,52.58645,94.21369,176.78530,4.20631,-0.75198
84005,300.97160,5.99229,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.80000,12.59315,10.23835,52.59255,94.21369,177.59310,4.27020,-1.18112
85005,300.96780,5.98693,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.60049,10.25300,52.58950,94.21064,177.65650,4.30740,-0.67813
86007,300.57740,5.98931,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.58583,10.24567,52.58645,94.21369,177.29040,4.28928,-0.78683
87005,300.54040,5.99062,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.25300,52.58645,94.19843,177.74330,4.20281,-1.01305
88009,300.82730,5.99430,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.59682,10.24567,52.58340,94.21064,178.34190,4.24922,-0.43512
89006,300.65890,5.99380,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58217,10.23835,52.58950,94.20759,178.16270,4.24000,0.08881
90008,300.63480,5.99248,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.20173,52.58950,94.18623,178.79140,4.21934,-0.50558
91001,300.64780,5.99474,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59315,10.20539,52.59866,94.18317,180.15650,4.27465,-0.62038
92010,300.37920,5.99969,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.19807,52.58950,94.17402,178.91260,4.23841,-1.05078
93004,300.57190,5.99905,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.80000,12.59315,10.19807,52.58950,94.18012,177.61640,4.30613,-1.10979
94008,300.80320,5.99743,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59682,10.24567,52.59255,94.21980,178.06150,4.29404,-1.13016
95009,300.74960,6.00192,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59315,10.24567,52.58645,94.21674,178.77240,4.30040,-1.75244
96005,300.73480,6.00596,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.80000,12.59315,10.23469,52.59255,94.21064,180.32120,4.25335,-1.86169
97006,300.22170,6.00603,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59682,10.24567,52.60171,94.21064,180.53040,4.27783,-0.58139
98009,299.33800,6.00277,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.25300,52.59866,94.21064,179.43440,4.28419,1.86871
99009,299.31380,6.00516,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.80000,12.59315,10.24567,52.59866,94.21064,178.89480,4.23682,2.75742
100007,299.15390,6.00660,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59682,10.23835,52.59255,94.21064,178.57890,4.24255,1.92630
101007,298.70330,6.00676,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58217,10.24567,52.58950,94.21369,178.49100,4.24445,1.21587
102003,298.57660,6.00803,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.23835,52.58950,94.20759,178.36080,4.25431,1.26343
103004,298.64000,6.00536,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.59255,94.21064,178.24400,4.23492,1.64877
104007,298.61580,6.00311,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.24567,52.59255,94.21369,178.14490,4.21648,0.79852
105006,298.89890,5.99730,10.10001,12.80000,13.10001,12.80000,10.10001,9.70000,10.30000,9.80000,12.59315,10.23835,52.58645,94.21064,178.33410,4.31693,0.52280
106008,299.44580,5.99749,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24567,52.58950,94.21064,178.73790,4.23746,1.65825
107012,299.12040,5.99978,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24934,52.58950,94.20759,178.55990,4.27688,1.59961
108006,298.77220,6.00044,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.60049,10.24934,52.58950,94.21980,178.20610,4.18851,0.31143
109008,299.15760,6.00454,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.23835,52.58950,94.21064,178.54210,4.33156,-0.83298
110008,300.03810,6.00760,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.24934,52.62612,94.21064,178.85920,4.23492,-2.38634
111007,300.85320,6.00654,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.24934,52.62612,94.20759,178.86040,4.20726,-2.87647
112014,301.14720,6.00349,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.70000,12.59315,10.24567,52.62002,94.20454,179.52680,4.31979,-1.62352
113010,301.05840,6.00008,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59315,10.20539,52.62612,94.18317,179.62140,4.18342,-2.30676
114011,300.81990,5.99683,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.80000,12.57484,10.19074,52.62002,94.18623,179.18190,4.22538,-2.84607
115005,300.76070,5.99506,10.20000,12.80000,13.10001,12.80000,10.10001,9.60001,10.30000,9.80000,12.59315,10.19807,52.59255,94.18317,179.40110,4.20027,-2.15674
116010,300.85690,5.99344,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58583,10.19440,52.58340,94.17097,179.54790,4.29436,-1.95879
117004,300.92530,5.98854,10.20000,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.58583,10.20539,52.58950,94.17097,179.71710,4.18278,-1.91928
118008,301.03070,5.98749,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.58217,10.24934,52.58645,94.20454,179.66370,4.19486,-1.92357
119011,301.09540,5.98887,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.23835,52.58950,94.20759,179.35660,4.23555,-1.80966
120016,301.03250,5.99297,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59682,10.25666,52.59866,94.20759,179.38770,4.24827,-1.87940
